away-draws,away-goals,away-losses,away-opposition-goals,away-opposition-shots,away-opposition-shots-on-target,away-shots,away-shots-on-target,away-wins,date,home-draws,home-goals,home-losses,home-opposition-goals,home-opposition-shots,home-opposition-shots-on-target,home-shots,home-shots-on-target,home-wins,odds-away,odds-draw,odds-home,result
4,14,4,15,110,38,132,45,2,2016-05-14,1,21,2,12,125,56,152,63,7,6.5,4.33,1.5,H
1,11,6,18,125,49,102,33,3,2016-05-14,4,14,3,13,129,45,122,51,3,3.5,3.6,2.05,D
1,7,5,14,119,57,98,32,4,2016-05-14,2,22,4,19,130,55,135,49,4,3.5,3.75,2.0,H
2,14,7,28,156,74,117,42,1,2016-05-14,2,12,5,17,125,47,139,56,3,2.75,4.0,2.3,H
2,19,4,18,118,51,138,48,4,2016-08-26,2,21,0,4,92,23,138,70,8,23.0,10.0,1.1,H
2,11,5,18,132,51,133,52,3,2016-08-27,4,15,3,17,150,50,102,42,3,2.6,3.25,2.8,A
5,12,3,12,124,44,124,51,2,2016-08-27,3,23,1,9,78,28,161,62,6,8.5,5.0,1.36,H
2,17,4,18,153,52,127,47,4,2016-08-27,1,7,5,13,122,54,91,31,4,2.2,3.3,3.4,H
4,13,3,15,138,43,109,34,3,2016-08-27,4,13,3,12,140,36,112,49,3,4.75,3.5,1.8,H
3,15,5,17,112,41,139,47,2,2016-08-27,1,12,5,12,126,58,108,46,4,3.5,3.2,2.2,D
1,23,1,10,135,57,146,63,8,2016-08-27,1,18,4,10,104,40,151,56,5,3.1,3.4,2.3,H
3,12,4,14,163,60,139,57,3,2016-08-28,2,9,6,18,121,49,102,32,2,3.5,3.3,2.15,H
1,27,0,4,85,22,148,80,9,2016-09-09,2,14,5,18,147,47,120,46,3,1.3,5.5,10.0,A
0,7,5,12,121,51,81,32,5,2016-09-10,3,13,4,17,148,47,106,34,3,2.4,3.3,3.0,H
1,19,3,9,105,43,151,60,6,2016-09-10,3,13,4,13,153,57,131,54,3,2.0,3.6,3.6,H
2,11,5,17,115,46,114,36,3,2016-09-10,3,15,5,17,99,39,140,46,2,3.2,3.1,2.4,A
2,11,5,13,136,62,102,42,3,2016-09-10,0,21,2,9,139,61,138,64,8,7.0,4.5,1.45,H
4,14,2,9,134,35,116,48,4,2016-09-10,2,11,5,17,131,48,134,55,3,4.2,3.75,1.85,D
2,15,3,14,160,66,129,56,5,2016-09-11,4,13,4,14,126,49,125,51,2,3.75,3.5,2.0,D
3,12,4,16,142,51,105,39,3,2016-09-11,2,15,5,23,130,60,128,45,3,3.1,3.4,2.3,A
3,14,4,14,141,53,133,53,3,2016-09-16,5,12,2,9,135,37,120,52,3,4.5,3.6,1.8,H
2,12,6,16,90,39,130,43,2,2016-09-17,1,24,0,4,92,23,146,69,9,34.0,12.0,1.07,H
2,12,4,15,146,45,103,29,4,2016-09-17,2,23,2,11,79,32,153,58,6,21.0,9.0,1.13,H
0,23,2,10,135,58,139,65,8,2016-09-17,0,7,5,10,113,44,91,35,5,1.95,3.5,4.0,H
3,11,4,16,136,55,137,50,3,2016-09-17,3,18,3,18,157,63,138,59,4,2.25,3.6,3.1,D
2,16,5,20,128,52,136,45,3,2016-09-17,1,17,4,12,118,50,140,54,5,7.5,4.5,1.44,H
5,17,3,16,124,44,133,57,2,2016-09-18,2,12,4,15,141,46,107,39,4,3.0,3.4,2.38,A
2,14,5,18,149,44,114,44,3,2016-09-18,2,11,5,17,112,47,105,37,3,2.8,3.4,2.5,H
4,15,3,17,153,61,144,55,3,2016-09-20,1,11,5,20,148,54,97,29,4,2.1,3.5,3.5,D
2,11,5,16,135,60,88,30,3,2016-09-20,3,13,5,17,131,50,139,57,2,3.1,3.4,2.3,H
0,8,5,11,112,44,97,38,5,2016-09-20,2,12,6,17,93,42,134,46,2,3.4,3.25,2.25,A
2,26,2,10,77,29,162,67,6,2016-09-20,3,10,4,15,145,59,137,54,3,1.75,3.75,4.75,A
2,11,5,16,114,49,106,37,3,2016-09-21,1,26,0,5,99,26,150,71,9,17.0,9.0,1.14,H
2,12,4,15,139,47,112,40,4,2016-09-21,0,22,3,12,138,61,131,59,7,7.0,4.5,1.45,D
5,15,1,8,146,42,123,53,4,2016-09-21,2,12,6,19,135,38,119,45,2,3.6,3.4,2.1,A
4,19,3,16,125,46,134,61,3,2016-09-21,1,16,6,23,133,57,134,47,3,2.3,3.5,3.0,A
2,14,5,17,117,44,148,58,3,2016-09-23,2,28,2,9,83,35,149,68,6,15.0,7.5,1.18,H
1,10,5,19,154,55,94,26,4,2016-09-24,3,10,3,11,134,46,103,37,4,5.5,3.75,1.67,H
2,11,5,14,113,48,101,37,3,2016-09-24,0,10,4,10,104,37,102,43,6,3.4,3.2,2.25,D
1,28,0,5,97,28,145,68,9,2016-09-24,2,8,6,17,138,56,86,26,2,1.2,7.0,13.0,A
1,19,3,12,133,58,133,60,6,2016-09-24,4,17,3,15,124,48,128,60,3,2.4,3.3,3.0,A
2,9,7,19,93,45,135,45,1,2016-09-24,2,16,3,12,123,55,119,46,5,4.75,3.6,1.8,H
3,11,4,17,143,63,142,58,3,2016-09-24,1,15,6,22,123,55,138,51,3,1.91,3.75,3.9,H
2,13,6,19,132,39,128,51,2,2016-09-25,4,15,3,17,156,63,144,54,3,2.6,3.4,2.7,H
5,18,0,7,149,41,115,50,5,2016-10-01,1,26,0,4,95,27,149,70,9,19.0,7.0,1.17,D
1,16,5,21,130,55,137,51,4,2016-10-01,1,8,6,19,164,58,89,22,3,2.3,3.4,3.1,D
1,13,3,11,102,35,101,44,6,2016-10-01,2,13,5,17,129,44,132,53,3,3.2,3.3,2.3,H
2,7,6,16,146,60,84,24,2,2016-10-01,2,12,5,15,113,49,94,33,3,4.2,3.25,2.0,H
4,15,3,18,156,65,150,50,3,2016-10-01,2,8,8,21,93,47,128,43,0,3.75,3.4,2.05,A
1,29,2,8,82,38,157,68,7,2016-10-01,1,20,3,14,124,54,137,60,6,1.95,3.6,3.8,H
2,18,2,11,116,53,119,48,6,2016-10-02,1,12,7,19,130,36,130,54,2,3.3,3.4,2.2,H
3,18,4,17,124,51,120,56,3,2016-10-02,2,11,5,18,142,58,137,58,3,4.33,3.6,1.85,D
2,13,4,13,112,45,98,36,4,2016-10-14,1,26,3,10,88,43,153,67,6,9.0,5.25,1.33,D
1,16,6,16,128,33,138,58,3,2016-10-15,3,9,4,12,128,48,111,36,3,2.3,3.4,3.1,D
2,24,0,5,93,25,162,66,8,2016-10-15,1,13,3,9,101,32,106,41,6,1.25,6.0,13.0,D
2,9,8,21,108,53,138,45,0,2016-10-15,6,16,0,6,158,37,108,48,4,4.75,3.5,1.8,H
1,12,5,15,132,44,129,49,4,2016-10-15,4,15,3,18,164,68,154,52,3,3.5,3.6,2.05,H
2,7,6,15,146,60,95,26,2,2016-10-15,2,18,2,13,119,53,123,50,6,5.25,3.8,1.67,D
1,19,3,14,125,52,136,60,6,2016-10-15,2,15,5,21,131,54,130,49,3,1.67,4.2,4.75,H
2,8,6,21,170,62,92,21,2,2016-10-16,4,16,3,14,131,50,110,51,3,7.5,4.0,1.5,H
2,13,3,10,108,33,111,41,5,2016-10-21,3,5,6,14,147,54,88,19,1,3.0,3.25,2.45,A
3,15,2,12,110,45,121,43,5,2016-10-22,3,24,0,7,97,29,170,65,7,12.0,7.5,1.2,H
3,9,4,14,134,53,139,53,3,2016-10-22,2,8,6,19,168,58,89,23,2,1.8,3.6,4.5,H
4,8,4,13,121,44,114,37,2,2016-10-22,1,12,5,15,132,42,127,50,4,3.7,3.3,2.1,H
6,14,0,6,152,36,108,42,4,2016-10-22,3,14,3,12,121,45,98,38,4,3.0,3.2,2.5,H
2,24,3,11,89,44,152,64,5,2016-10-22,1,8,9,21,109,52,139,43,0,1.53,4.2,6.0,D
4,16,2,16,153,63,154,48,4,2016-10-22,1,17,4,14,116,49,133,60,5,6.0,4.33,1.5,A
4,17,2,13,135,50,116,52,4,2016-10-23,2,15,5,14,123,32,130,53,3,3.8,3.6,1.95,H
2,14,3,9,100,27,112,41,5,2016-10-28,2,14,3,13,118,46,116,41,5,4.5,3.5,1.85,D
2,25,0,6,92,27,178,66,8,2016-10-29,3,9,5,15,125,48,115,42,2,1.2,6.5,15.0,A
2,15,5,13,112,34,131,51,3,2016-10-29,3,22,3,13,95,47,156,64,4,5.5,4.33,1.57,D
2,10,8,22,123,56,135,42,0,2016-10-29,3,17,3,16,139,51,114,52,4,3.75,3.3,2.1,H
0,13,5,15,130,40,124,48,5,2016-10-29,2,11,5,21,141,55,111,38,3,3.0,3.5,2.3,A
1,15,5,16,121,54,121,53,4,2016-10-29,3,9,4,12,123,48,142,50,3,2.6,3.4,2.7,A
2,5,7,17,148,54,84,15,1,2016-10-30,5,15,1,8,152,42,110,43,4,6.5,3.8,1.57,H
3,15,2,11,113,39,102,42,5,2016-10-30,4,17,2,15,143,56,158,50,4,3.2,3.4,2.25,H
3,12,3,12,107,39,109,37,4,2016-11-04,3,14,2,10,130,43,90,40,5,3.0,3.2,2.5,H
4,18,1,14,133,54,167,53,5,2016-11-05,2,26,0,6,83,26,182,68,8,15.0,8.0,1.17,D
4,18,1,8,148,43,119,45,5,2016-11-05,3,13,3,9,94,27,112,38,4,2.9,3.1,2.6,H
3,9,5,14,136,54,137,46,2,2016-11-05,0,14,5,15,127,38,128,50,5,2.75,3.3,2.6,A
4,22,2,12,97,45,152,63,4,2016-11-05,2,5,7,19,155,54,88,17,1,1.45,4.25,8.0,A
2,9,6,17,121,51,117,43,2,2016-11-05,2,9,8,22,128,58,124,40,0,3.75,3.3,2.1,A
2,8,6,19,159,55,84,19,2,2016-11-05,1,16,4,15,113,50,122,51,5,13.0,5.75,1.25,H
1,12,6,24,145,56,112,41,3,2016-11-06,2,14,5,12,116,33,119,48,3,6.0,4.33,1.53,H
3,20,0,7,84,21,144,57,7,2016-11-18,1,16,4,15,98,48,124,49,5,3.1,3.4,2.3,A
2,17,2,10,134,42,91,41,6,2016-11-19,2,10,5,14,122,50,118,41,3,2.75,3.2,2.7,D
2,7,8,21,131,57,117,40,0,2016-11-19,2,10,6,20,150,56,81,22,2,2.55,3.1,3.0,A
3,24,0,6,68,24,183,62,7,2016-11-19,3,25,2,12,105,46,149,64,5,2.1,3.6,3.4,H
0,13,5,16,129,37,131,47,5,2016-11-19,2,17,4,18,140,50,116,49,4,3.5,3.5,2.1,H
3,16,2,7,143,39,119,41,5,2016-11-19,3,10,4,15,110,45,99,36,3,3.4,3.3,2.2,A
2,13,5,12,110,34,131,46,3,2016-11-19,3,9,5,13,135,50,133,44,2,2.9,3.5,2.4,A
2,4,8,23,153,53,89,17,0,2016-11-20,5,18,0,11,142,51,158,52,5,5.5,4.0,1.62,D
3,14,2,8,86,25,116,37,5,2016-11-20,1,12,7,27,165,60,106,43,2,2.55,3.5,2.7,A
2,21,0,7,85,22,132,52,8,2016-11-25,0,14,5,18,125,38,147,56,5,1.95,3.6,3.8,A
1,17,4,16,95,43,124,49,5,2016-11-26,3,18,1,7,75,26,174,51,6,10.0,6.0,1.29,H
3,24,2,11,111,45,143,60,5,2016-11-26,3,15,2,9,89,26,124,42,5,1.65,4.2,4.75,H
3,10,4,12,120,48,114,42,3,2016-11-26,3,16,2,8,151,44,109,37,5,5.25,3.5,1.75,D
1,13,7,23,157,55,116,45,2,2016-11-26,2,5,8,24,158,53,95,20,0,3.0,3.4,2.38,D
3,7,6,14,141,52,129,38,1,2016-11-26,1,7,8,20,141,60,119,42,1,2.5,3.3,2.9,D
5,18,0,11,133,46,165,52,5,2016-11-26,3,9,5,16,109,43,105,35,2,3.75,3.6,2.0,D
2,20,3,18,147,53,115,51,5,2016-11-27,3,15,2,9,135,43,86,40,5,3.8,3.5,2.0,H
2,10,6,19,144,55,87,23,2,2016-11-27,2,14,4,11,107,30,139,47,4,10.0,5.0,1.33,H
3,18,1,8,79,28,169,57,6,2016-12-02,1,17,4,16,143,53,112,49,5,1.29,5.75,10.0,A
4,9,4,14,107,40,116,41,2,2016-12-03,3,25,2,12,113,45,147,64,5,6.5,4.5,1.5,H
3,16,2,8,146,42,111,33,5,2016-12-03,5,15,0,8,137,48,160,51,5,3.6,3.4,2.1,H
0,12,6,21,136,43,139,52,4,2016-12-03,1,15,5,17,102,49,122,48,4,7.0,4.2,1.5,D
2,17,3,10,98,30,150,52,5,2016-12-03,2,24,0,8,86,24,138,55,8,4.0,3.3,2.0,H
2,8,7,19,145,57,127,42,1,2016-12-03,2,14,6,23,156,57,118,48,2,2.9,3.3,2.5,H
3,15,2,10,132,42,95,39,5,2016-12-03,3,8,6,15,145,48,122,37,1,3.8,3.2,2.1,A
3,17,1,9,93,30,122,43,6,2016-12-04,4,8,4,11,128,52,109,39,2,2.75,3.0,2.8,D
3,6,7,23,155,52,106,25,0,2016-12-04,2,10,7,22,150,59,88,24,1,2.8,3.1,2.7,A
4,19,0,8,127,40,150,52,6,2016-12-09,4,16,1,9,100,32,112,39,5,3.0,3.3,2.4,D
2,10,7,18,143,51,108,32,1,2016-12-10,3,18,1,8,75,26,174,58,6,17.0,7.5,1.17,H
3,23,2,13,111,45,140,57,5,2016-12-10,3,13,3,12,139,40,112,31,4,1.57,4.33,5.5,D
2,10,7,18,149,50,93,25,1,2016-12-10,1,13,5,19,140,46,132,46,4,5.5,3.75,1.67,H
5,8,3,9,124,50,111,39,2,2016-12-10,3,8,6,19,153,48,113,28,1,3.25,3.2,2.3,H
2,15,5,20,156,55,123,48,3,2016-12-10,3,16,2,12,127,42,105,45,5,5.0,3.75,1.73,A
2,22,0,9,83,27,140,54,8,2016-12-10,2,8,7,18,149,57,129,42,1,1.8,3.75,4.33,H
1,15,5,18,146,54,110,46,4,2016-12-11,4,6,5,17,113,42,104,35,1,5.0,4.0,1.67,H
2,15,4,16,95,43,128,51,4,2016-12-11,2,18,3,10,104,33,150,53,5,3.2,3.3,2.3,A
4,19,2,13,103,38,141,52,4,2016-12-16,4,18,0,7,130,40,138,48,6,1.85,4.0,3.8,D
3,6,5,16,116,41,110,37,2,2016-12-17,4,8,4,10,121,49,117,39,2,2.4,3.1,3.2,H
3,9,5,18,145,46,117,33,2,2016-12-17,1,13,6,18,142,50,109,44,3,4.0,3.6,1.91,H
3,16,2,10,124,41,114,47,5,2016-12-17,1,21,1,9,84,27,144,52,8,6.0,3.8,1.62,H
1,13,5,19,149,50,125,44,4,2016-12-17,2,17,3,8,108,30,143,45,5,5.0,4.0,1.67,D
4,11,3,12,132,36,110,28,3,2016-12-17,2,15,4,18,154,53,123,47,4,2.7,3.4,2.6,D
5,14,1,9,90,29,118,37,4,2016-12-17,2,9,7,18,152,52,99,26,1,3.0,3.2,2.5,H
3,20,1,8,79,27,177,61,6,2016-12-18,1,9,8,18,146,48,97,26,1,1.14,8.0,19.0,A
2,9,6,16,153,55,120,40,2,2016-12-18,1,16,4,16,101,41,127,47,5,6.25,4.0,1.55,A
4,8,4,10,125,52,106,34,2,2016-12-20,5,18,2,14,107,38,131,51,3,10.0,5.5,1.3,D
1,14,5,16,136,47,119,47,4,2016-12-20,4,11,2,7,99,28,114,34,4,3.9,3.4,2.0,H
3,17,2,7,100,30,148,42,5,2016-12-20,3,10,5,20,147,46,120,35,2,2.3,3.25,3.3,H
2,9,6,16,143,49,103,26,2,2016-12-20,3,4,6,17,116,40,111,35,1,4.0,3.5,1.95,A
0,22,1,8,77,25,148,58,9,2016-12-21,3,20,1,8,82,28,173,55,6,8.0,5.25,1.36,H
1,14,5,16,109,43,116,44,4,2016-12-21,4,11,3,12,130,39,114,31,3,2.6,3.3,2.75,D
1,9,8,18,140,44,103,28,1,2016-12-21,2,13,3,9,129,45,111,43,5,6.25,3.9,1.57,H
3,14,4,18,157,55,117,48,3,2016-12-21,5,18,0,8,132,39,137,51,5,5.5,4.0,1.62,D
2,13,4,17,142,47,122,41,4,2016-12-21,2,11,5,15,151,53,129,45,3,3.75,3.3,2.1,A
2,22,1,7,82,28,170,63,7,2017-01-20,2,14,4,18,145,50,122,43,4,1.22,6.5,13.0,A
6,17,0,8,124,37,128,45,4,2017-01-21,5,8,3,9,131,50,108,35,2,2.6,3.3,2.8,A
3,5,6,15,119,39,119,35,1,2017-01-21,0,7,9,18,141,42,99,26,1,1.91,3.6,4.0,D
4,14,1,6,99,31,109,35,5,2017-01-21,0,20,2,10,95,34,136,50,8,6.0,3.8,1.62,H
2,11,5,15,141,49,128,46,3,2017-01-21,3,14,3,9,99,33,139,37,4,4.75,3.6,1.8,H
6,19,1,13,104,35,144,55,3,2017-01-21,3,13,4,17,160,56,113,44,3,1.53,4.33,6.0,A
3,12,4,19,139,44,115,39,3,2017-01-21,1,11,6,17,155,51,102,30,3,4.33,3.6,1.85,H
2,13,3,9,118,42,112,43,5,2017-01-22,2,13,5,17,110,41,123,44,3,5.5,3.7,1.67,H
4,11,3,12,121,42,120,31,3,2017-01-22,0,14,6,19,126,48,122,51,4,3.0,3.3,2.4,D
3,12,2,7,102,33,100,34,5,2017-01-27,2,14,3,8,102,31,142,39,5,5.25,3.6,1.73,A
5,9,3,11,124,46,114,31,2,2017-01-28,1,6,8,16,142,41,95,24,1,2.15,3.3,3.6,A
2,12,5,20,128,43,121,40,3,2017-01-28,2,10,5,14,141,51,133,48,3,3.6,3.2,2.2,H
3,5,6,15,122,41,111,35,1,2017-01-28,2,15,4,16,106,39,126,47,4,4.33,3.6,1.85,A
6,17,0,7,120,33,127,44,4,2017-01-28,0,22,2,10,89,35,140,51,8,4.8,3.75,1.73,H
1,22,1,6,80,27,169,63,8,2017-01-28,3,12,5,18,169,58,111,44,2,1.2,6.5,15.0,A
4,7,4,10,132,50,106,32,2,2017-01-28,1,12,5,16,153,46,103,31,4,4.0,3.5,1.95,A
1,13,4,11,119,45,110,44,5,2017-01-29,2,14,4,18,144,51,120,40,4,2.9,3.25,2.5,H
5,20,1,13,104,38,151,57,4,2017-01-29,1,12,6,18,123,47,121,51,3,1.62,4.2,5.25,D
2,17,4,16,104,38,133,50,4,2017-02-03,2,13,5,20,130,46,129,43,3,2.35,3.3,3.1,H
2,11,4,9,100,28,143,36,4,2017-02-04,1,22,1,7,88,31,165,62,8,13.0,7.5,1.2,D
0,21,2,10,87,34,132,50,8,2017-02-04,5,18,1,11,101,32,140,51,4,5.25,3.8,1.67,H
1,12,5,15,156,46,105,35,4,2017-02-04,5,14,2,10,121,43,118,36,3,3.75,3.4,2.05,H
1,10,5,12,128,44,136,48,4,2017-02-04,1,12,5,12,120,47,108,39,4,3.8,3.1,2.15,H
2,13,5,16,125,46,120,48,3,2017-02-04,6,15,1,9,128,37,118,38,3,4.33,3.8,1.8,H
2,14,4,18,141,47,119,39,4,2017-02-04,3,8,5,15,118,40,120,42,2,4.75,3.8,1.73,H
3,12,5,17,160,56,115,45,2,2017-02-05,4,8,3,9,131,50,104,31,3,3.5,3.5,2.1,H
1,4,9,21,147,47,96,23,0,2017-02-05,3,10,2,7,111,35,95,31,5,7.0,3.8,1.55,H
4,10,2,8,134,46,112,35,4,2017-02-10,2,11,6,20,142,51,116,42,2,3.8,3.25,2.1,H
4,19,1,11,95,31,145,54,5,2017-02-11,1,4,9,21,151,49,96,23,0,1.36,5.0,9.0,H
2,20,1,7,88,31,161,58,7,2017-02-11,1,10,5,11,119,38,144,50,4,1.36,5.0,8.5,A
2,12,2,7,108,33,104,36,6,2017-02-11,2,15,5,16,109,39,120,44,3,4.2,3.5,1.91,H
2,14,4,17,117,40,131,44,4,2017-02-11,0,19,3,11,97,38,123,47,7,7.0,4.2,1.5,A
1,13,4,11,109,44,111,39,5,2017-02-11,2,12,4,10,103,31,142,37,4,4.5,3.5,1.85,H
2,11,5,15,126,43,124,43,3,2017-02-11,3,13,5,17,162,58,120,45,2,2.4,3.5,2.88,A
5,12,2,10,124,43,112,32,3,2017-02-12,2,11,5,20,138,46,120,38,3,2.8,3.1,2.7,H
6,18,1,9,136,37,116,38,3,2017-02-12,1,11,5,14,150,42,111,35,4,2.8,3.4,2.5,H
2,15,5,14,112,39,125,47,3,2017-02-17,4,8,3,10,128,45,109,36,3,2.25,3.25,3.25,A
1,10,5,15,152,47,111,37,4,2017-02-18,4,15,2,11,96,32,149,52,4,7.5,4.5,1.44,H
1,10,5,11,123,38,138,45,4,2017-02-18,2,11,3,10,119,39,105,38,5,4.2,3.1,2.05,A
2,13,4,18,137,46,120,42,4,2017-02-18,2,15,3,12,122,34,128,43,5,3.75,3.4,2.05,D
1,21,1,6,91,28,157,58,8,2017-02-18,1,10,5,13,112,45,104,35,4,1.36,4.33,10.0,D
1,4,8,19,153,49,105,27,1,2017-02-18,5,18,2,10,128,39,125,42,3,7.5,4.5,1.45,H
3,12,5,15,150,55,128,46,2,2017-02-18,2,12,5,17,137,52,113,43,3,4.0,3.5,1.95,A
2,11,4,9,100,28,132,34,4,2017-02-19,5,13,2,11,128,48,118,36,3,3.1,3.1,2.5,D
0,16,4,13,97,40,123,42,6,2017-02-19,2,12,4,12,130,43,125,44,4,2.8,3.2,2.6,A
3,13,4,13,144,51,122,46,3,2017-02-24,1,10,5,17,157,53,109,40,4,4.2,3.5,1.91,A
2,15,3,12,116,32,120,43,5,2017-02-25,2,22,0,6,91,26,155,62,8,19.0,8.5,1.14,H
3,9,4,13,138,51,112,37,3,2017-02-25,1,4,8,20,152,47,94,27,1,2.6,3.25,2.8,A
4,17,2,11,84,32,162,58,4,2017-02-25,3,13,3,16,132,44,108,34,4,1.57,4.2,5.75,A
2,9,4,11,119,46,101,35,4,2017-02-25,1,11,5,14,119,49,105,33,4,4.0,3.2,2.05,H
2,8,6,17,121,45,115,42,2,2017-02-25,2,16,4,12,113,39,133,51,4,4.75,3.8,1.73,A
6,12,2,11,120,44,116,36,2,2017-02-25,0,15,4,12,97,37,121,43,6,5.5,3.75,1.67,H
2,12,4,12,128,44,117,39,4,2017-02-26,1,11,5,11,120,40,137,49,4,2.8,3.1,2.7,A
4,18,2,8,121,39,121,42,4,2017-02-26,3,11,4,10,101,32,125,34,3,3.8,3.4,2.05,D
0,14,4,12,93,35,118,41,6,2017-03-03,2,11,4,14,125,48,117,38,4,1.91,3.5,4.2,D
2,15,4,12,111,36,132,50,4,2017-03-04,4,19,1,9,79,31,177,63,5,6.5,4.33,1.5,H
2,28,0,5,83,23,160,66,8,2017-03-04,5,13,3,14,120,47,103,32,2,1.4,4.75,8.5,A
0,10,6,12,119,41,131,47,4,2017-03-04,4,18,2,8,112,33,120,42,4,4.75,3.75,1.75,H
0,10,6,18,144,51,125,43,4,2017-03-04,2,9,5,15,117,43,117,43,3,3.2,3.4,2.25,D
4,9,4,10,106,34,112,29,2,2017-03-04,1,13,4,11,127,43,111,35,5,3.2,3.3,2.3,H
1,4,8,19,150,43,90,27,1,2017-03-04,2,13,4,12,154,50,117,45,4,5.0,4.0,1.67,H
3,12,3,15,143,47,106,34,4,2017-03-05,2,7,5,12,113,45,97,33,3,3.5,3.5,2.1,A
1,11,5,13,118,47,95,32,4,2017-03-05,1,13,4,18,122,40,108,37,5,3.0,3.2,2.45,H
2,13,4,11,154,48,112,44,4,2017-03-10,1,16,5,17,121,46,131,47,4,6.5,4.33,1.5,D
1,7,6,13,109,43,105,32,3,2017-03-11,2,28,0,4,80,22,165,68,8,21.0,9.0,1.13,H
3,9,4,13,109,42,118,42,3,2017-03-11,1,4,8,19,138,42,95,28,1,2.2,3.25,3.5,H
4,19,2,10,110,36,127,48,4,2017-03-11,2,13,3,15,145,44,106,35,5,2.38,3.4,3.0,D
4,21,1,10,88,33,182,68,5,2017-03-11,1,8,6,12,121,46,85,25,3,1.65,4.0,5.25,H
5,13,3,13,130,49,99,33,2,2017-03-11,0,11,6,15,122,48,124,46,4,3.1,3.1,2.5,D
1,9,5,16,136,45,126,44,4,2017-03-11,1,14,4,13,89,32,116,41,5,6.0,3.8,1.62,A
1,16,3,9,119,38,127,41,6,2017-03-12,1,12,4,18,120,39,96,35,5,2.6,3.3,2.75,H
2,12,4,15,130,49,110,35,4,2017-03-12,4,10,4,12,111,36,108,26,2,5.25,3.5,1.75,H
1,12,6,17,116,47,146,54,3,2017-03-17,3,21,2,11,97,35,189,66,5,10.5,5.5,1.3,H
3,13,3,16,152,47,100,37,4,2017-03-18,2,12,4,17,144,51,108,36,4,3.0,3.3,2.4,D
1,13,4,19,116,40,102,36,5,2017-03-18,0,7,7,16,122,50,100,33,3,3.5,3.2,2.2,D
1,10,5,12,126,42,90,25,4,2017-03-18,5,14,3,14,145,54,99,33,2,3.2,3.2,2.38,H
2,16,5,18,121,49,130,52,3,2017-03-18,4,20,2,11,101,37,147,55,4,3.3,3.6,2.15,H
1,14,4,13,100,36,114,44,5,2017-03-18,3,13,4,12,155,51,110,41,3,2.05,3.6,3.5,H
1,6,7,19,139,46,90,29,2,2017-03-18,1,10,4,11,128,41,135,46,5,7.5,4.0,1.5,H
4,13,3,11,107,37,122,33,3,2017-03-19,3,10,4,14,111,44,119,44,3,2.63,3.5,2.63,A
2,26,0,4,84,23,162,65,8,2017-03-19,1,16,4,11,124,40,125,41,5,1.4,4.75,8.0,A
3,19,2,9,103,40,147,54,5,2017-03-31,1,12,5,14,117,40,95,31,4,2.6,3.1,2.9,A
3,12,4,18,143,51,115,38,3,2017-04-01,2,26,0,4,88,22,167,69,8,26.0,10.0,1.1,H
1,16,4,11,134,45,131,39,5,2017-04-01,1,7,6,15,112,47,100,33,3,2.9,3.3,2.5,D
2,15,4,11,148,48,109,40,4,2017-04-01,3,13,3,16,150,48,101,38,4,3.2,3.5,2.25,A
4,17,3,15,143,55,92,34,3,2017-04-01,2,12,3,16,104,33,97,33,5,3.2,3.2,2.38,H
1,6,7,19,144,48,86,28,2,2017-04-01,1,12,5,16,106,40,105,38,4,9.0,5.0,1.36,H
2,20,2,9,98,32,185,64,6,2017-04-01,3,13,3,10,119,40,114,36,4,2.0,3.6,3.75,D
3,7,5,14,110,46,118,41,2,2017-04-02,1,10,7,17,121,46,143,49,2,3.8,3.3,2.1,H
1,10,4,11,127,41,138,47,5,2017-04-02,2,15,5,17,117,46,141,56,3,4.5,3.75,1.8,D
2,12,3,16,105,31,100,30,5,2017-04-04,2,20,2,9,99,32,169,58,6,10.0,5.75,1.29,H
2,4,6,15,107,42,106,33,2,2017-04-04,3,17,4,16,139,53,88,33,3,3.2,3.2,2.35,H
2,29,0,4,89,22,164,66,8,2017-04-04,2,21,2,9,98,40,163,59,6,1.5,4.6,6.0,H
4,13,2,9,115,35,117,36,4,2017-04-04,1,19,4,12,149,49,110,44,5,2.3,3.5,3.0,H
1,11,6,16,120,42,138,48,3,2017-04-05,2,11,5,23,141,51,113,37,3,2.8,3.1,2.7,A
2,17,5,19,124,53,131,55,3,2017-04-05,1,6,7,21,154,53,92,29,2,1.7,3.8,5.0,A
1,16,4,13,93,30,125,46,5,2017-04-05,3,8,5,13,113,47,117,36,2,2.15,3.4,3.4,A
1,11,6,17,140,48,85,29,3,2017-04-05,2,15,3,9,131,42,117,36,5,4.5,3.5,1.83,H
3,13,4,20,144,49,103,37,3,2017-04-05,2,11,4,13,115,42,138,49,4,5.0,3.75,1.73,A
1,21,3,10,141,44,112,45,6,2017-04-07,2,4,6,13,95,36,113,32,2,3.8,3.5,2.0,D
2,21,2,8,106,33,164,60,6,2017-04-08,2,27,1,4,92,23,172,67,7,5.5,4.0,1.62,H
1,16,3,9,135,42,125,39,6,2017-04-08,2,18,4,16,138,50,84,31,4,2.8,3.2,2.63,A
2,10,6,16,119,51,123,34,2,2017-04-08,3,13,3,18,148,48,108,39,4,3.0,3.4,2.38,H
2,20,2,9,110,44,164,60,6,2017-04-08,2,12,3,18,111,38,105,35,5,2.1,3.5,3.5,H
