away-draws,away-goals,away-losses,away-opposition-goals,away-opposition-shots,away-opposition-shots-on-target,away-shots,away-shots-on-target,away-wins,home-draws,home-goals,home-losses,home-opposition-goals,home-opposition-shots,home-opposition-shots-on-target,home-shots,home-shots-on-target,home-wins,odds-away,odds-draw,odds-home,result
0,23,0,2,58,21,118,68,10,6,7,1,5,87,49,81,30,3,1.55,4.0,6.0,D
2,14,4,14,122,66,77,42,4,2,10,7,21,126,65,60,33,1,1.73,3.5,5.0,A
6,9,3,14,86,42,100,50,1,2,14,6,26,104,55,78,38,2,3.4,3.4,2.1,D
1,16,5,17,105,49,103,54,4,3,7,5,17,104,53,73,31,2,2.6,3.2,2.75,D
2,15,4,14,79,33,101,52,4,1,21,3,9,80,40,136,73,6,4.75,3.8,1.7,A
3,10,4,13,84,42,86,35,3,4,20,2,10,75,43,113,58,4,4.5,3.75,1.73,H
4,6,4,15,103,52,76,31,2,3,8,4,13,89,45,90,36,3,3.25,3.25,2.2,D
1,20,4,10,73,37,129,70,5,3,22,2,9,77,44,103,56,5,2.38,3.4,2.63,H
7,7,1,6,81,45,86,32,2,2,16,3,12,111,62,81,45,5,3.5,3.25,2.15,H
2,15,4,15,106,47,100,49,4,6,8,3,13,87,41,90,43,1,3.0,3.2,2.38,A
3,13,5,23,103,54,86,42,2,2,13,4,15,79,36,89,46,4,4.5,3.4,1.83,H
4,8,3,12,77,38,96,39,3,7,6,1,5,78,46,92,34,2,3.5,3.25,2.1,A
6,6,4,15,91,47,88,42,0,2,10,7,20,125,66,64,38,1,2.1,3.4,3.4,D
3,21,2,9,85,49,104,56,5,2,12,6,24,105,58,87,43,2,2.1,3.25,3.5,A
2,17,2,9,108,56,85,49,6,5,7,3,14,108,52,66,26,2,2.25,3.3,3.2,H
2,13,4,15,82,38,81,44,4,2,18,3,13,95,40,106,53,5,2.9,3.3,2.4,H
1,22,0,2,61,22,115,69,9,1,20,4,10,72,36,135,77,5,1.91,3.5,3.5,H
2,17,3,14,100,42,102,53,5,4,7,3,11,81,39,94,37,3,2.7,3.25,2.6,A
3,9,6,18,127,61,62,37,1,2,21,2,7,76,44,103,53,6,8.5,4.75,1.36,H
6,6,2,6,84,47,95,36,2,1,14,5,17,82,42,84,44,4,3.5,3.3,2.1,H
1,23,3,11,65,30,146,86,6,2,17,2,10,113,60,81,49,6,2.2,3.4,3.2,A
5,7,3,13,103,50,73,31,2,6,5,4,14,87,43,86,38,0,3.0,3.2,2.38,H
2,16,3,14,93,38,96,46,5,1,23,1,5,72,31,108,63,8,9.0,4.5,1.36,H
2,11,6,23,102,56,84,43,2,3,6,4,11,82,38,92,36,3,3.4,3.4,2.1,A
2,23,1,5,70,40,100,50,7,6,4,3,8,78,42,94,32,1,2.2,3.4,3.2,H
1,14,5,16,81,40,76,40,4,3,6,7,21,126,65,55,31,0,1.8,3.5,4.5,A
1,22,1,5,73,31,114,68,8,4,9,4,17,105,57,76,31,2,1.5,4.0,7.0,A
6,8,3,14,88,42,85,42,1,1,22,3,12,71,35,147,84,6,8.0,4.75,1.36,H
3,7,5,14,78,41,89,34,2,2,15,3,14,89,35,94,45,5,3.75,3.4,2.0,D
1,17,3,11,117,64,82,50,6,2,11,6,23,99,53,80,40,2,2.38,3.4,2.88,D
1,23,3,12,72,39,136,77,6,1,11,5,15,78,39,75,41,4,2.25,3.25,3.2,A
5,7,3,9,76,40,97,39,2,4,6,5,14,79,43,86,32,1,2.88,3.3,2.4,A
2,23,1,6,69,40,99,48,7,3,12,3,12,85,35,94,47,4,2.4,3.3,2.88,A
3,6,7,20,127,67,53,30,0,6,7,3,12,87,41,82,42,1,5.5,3.5,1.67,D
4,9,4,20,109,60,70,31,2,3,10,5,21,100,54,83,42,2,3.2,3.25,2.25,A
1,26,1,4,72,30,115,69,8,2,15,3,11,121,64,86,50,5,1.62,3.75,5.5,A
1,11,5,17,75,39,75,42,4,1,24,1,5,66,40,101,50,8,4.0,3.4,1.91,D
4,8,3,8,69,36,95,35,3,4,10,6,23,126,66,65,36,0,2.2,3.2,3.4,H
3,6,6,16,75,38,86,34,1,3,9,4,19,113,60,61,25,3,3.2,3.25,2.25,H
3,10,3,11,87,35,83,41,4,2,12,4,12,122,62,87,51,4,3.5,3.3,2.1,H
0,25,3,11,73,38,124,74,7,1,27,1,4,69,31,127,75,8,4.5,3.75,1.73,H
3,10,5,18,82,46,84,40,2,7,11,2,14,96,46,82,42,1,2.9,3.3,2.4,H
1,17,4,13,123,66,95,59,5,2,13,4,15,72,40,80,44,4,3.25,3.3,2.2,A
2,10,6,19,85,48,90,44,2,4,7,4,11,71,37,84,31,2,3.1,3.4,2.25,A
3,12,6,22,121,63,64,37,1,3,9,6,19,80,39,90,38,1,4.5,3.5,1.8,D
6,12,2,14,99,51,81,40,2,2,12,4,21,112,61,67,28,4,3.1,3.4,2.25,A
2,21,1,6,70,43,99,50,7,0,21,4,14,77,41,113,70,6,5.0,3.8,1.67,H
3,10,3,11,89,40,85,45,4,1,26,1,4,70,32,128,79,8,11.0,5.0,1.29,H
3,8,5,13,73,39,89,32,2,2,11,5,23,108,59,73,31,3,3.0,3.4,2.3,D
1,15,4,13,123,63,89,56,5,0,22,4,13,76,40,116,73,6,5.5,3.75,1.62,D
3,8,6,18,77,40,91,40,1,5,14,2,14,107,53,80,43,3,3.0,3.4,2.3,A
1,26,1,4,73,33,133,81,8,1,21,2,11,83,52,98,51,7,1.8,3.5,4.5,H
2,10,4,12,88,44,84,43,4,1,12,5,15,74,43,84,44,4,3.5,3.6,2.0,H
4,11,5,18,118,61,63,36,1,2,12,5,15,83,42,91,48,3,4.33,3.5,1.83,H
4,14,3,15,107,54,84,45,3,3,9,5,14,75,42,92,38,2,3.75,3.3,2.0,D
3,12,4,20,99,55,78,34,3,3,10,6,21,118,63,67,42,1,2.25,3.3,3.2,A
2,13,4,11,80,40,90,47,4,3,8,5,14,69,32,90,40,2,3.4,3.4,2.1,H
1,14,4,12,67,36,85,43,5,1,21,2,5,65,33,127,77,7,9.0,5.0,1.33,H
1,18,2,11,85,54,75,40,7,2,11,4,10,129,66,79,48,4,2.8,3.3,2.5,A
1,22,3,12,74,41,120,75,6,2,7,5,13,97,48,72,35,3,1.91,3.25,4.2,A
3,8,5,13,72,40,84,37,2,1,24,2,5,65,32,112,69,7,12.0,5.5,1.25,H
1,7,6,17,106,57,69,34,3,1,14,4,15,73,41,81,40,5,4.0,3.3,1.95,H
3,10,4,11,63,30,87,38,3,4,13,3,14,99,53,81,43,3,3.0,3.25,2.38,D
2,10,5,12,83,41,86,45,3,1,18,2,11,88,51,85,44,7,5.0,3.75,1.67,H
3,13,3,18,92,52,100,47,4,3,11,4,12,73,34,81,37,3,3.2,3.25,2.25,D
1,4,7,19,117,60,64,30,2,3,9,4,11,132,62,86,47,3,3.5,3.3,2.1,D
1,14,4,14,70,39,95,45,5,1,10,6,15,94,49,80,40,3,2.2,3.3,3.25,D
4,11,4,13,76,36,83,41,2,2,13,4,15,74,42,95,41,4,4.2,3.3,1.91,D
4,9,4,12,136,64,88,47,2,3,13,3,18,86,51,109,51,4,2.6,3.25,2.7,A
3,7,5,12,70,35,81,37,2,2,3,7,19,121,64,73,31,1,3.4,3.2,2.2,A
2,11,5,14,94,45,84,43,3,4,17,2,13,95,47,85,45,4,3.4,3.2,2.2,A
2,3,8,21,123,66,76,35,0,2,13,4,13,96,45,89,43,4,3.0,3.25,2.38,H
1,24,2,5,67,34,121,72,7,5,13,3,14,77,38,85,40,2,1.5,4.0,7.0,A
1,19,2,10,77,44,96,54,7,3,12,4,20,93,52,102,48,3,1.95,3.5,3.8,H
3,14,3,15,76,38,96,42,4,3,9,4,12,70,37,80,38,3,2.8,3.25,2.5,D
3,17,3,14,96,44,87,48,4,4,11,3,11,129,61,95,48,3,4.2,3.5,1.83,D
4,14,3,13,92,43,95,48,3,4,9,3,9,67,34,81,40,3,3.5,3.4,2.05,D
2,12,4,11,99,46,96,45,4,1,26,1,4,61,32,129,75,8,15.0,6.0,1.2,D
1,18,3,13,81,48,92,50,6,2,3,8,21,121,65,82,39,0,2.1,3.2,3.6,D
5,13,3,15,87,39,89,46,2,5,11,2,10,131,61,90,43,3,3.6,3.25,2.1,H
4,13,2,11,89,42,107,54,4,2,13,4,12,103,48,87,42,4,3.2,3.25,2.25,H
5,6,3,8,66,34,83,35,2,4,14,4,19,89,40,97,52,2,2.5,3.25,2.8,D
2,26,1,6,61,34,129,73,7,2,3,8,21,121,64,80,36,0,1.36,4.5,9.0,H
4,9,4,15,73,38,94,36,2,5,13,2,10,97,42,91,44,3,2.63,3.2,2.7,H
4,9,4,14,71,37,91,32,2,3,14,2,10,81,42,99,52,5,3.75,3.3,2.0,A
5,15,3,18,86,40,90,50,2,2,15,3,12,113,51,88,45,5,3.4,3.4,2.1,D
4,11,2,6,87,33,80,42,4,4,13,3,13,90,45,117,57,3,2.8,3.25,2.5,H
4,16,1,8,122,59,89,45,5,6,5,3,9,59,32,80,35,1,3.1,3.25,2.3,D
3,17,2,13,113,53,88,46,5,7,8,2,9,73,39,87,40,1,3.8,3.3,2.0,H
4,12,3,11,103,52,117,59,3,3,10,4,12,71,35,87,32,3,4.0,3.4,1.91,A
3,12,3,13,83,41,95,49,4,6,14,2,16,89,43,91,52,2,2.38,3.25,3.0,H
2,20,2,8,64,36,134,70,6,5,14,1,10,124,61,95,46,4,1.57,4.0,5.5,A
7,9,1,8,67,37,84,41,2,4,15,2,10,107,49,110,58,4,2.6,3.3,2.63,A
4,14,3,13,75,33,93,51,3,2,9,5,16,119,58,82,38,3,2.8,3.25,2.5,H
3,11,4,14,70,33,87,31,3,2,19,2,8,59,32,139,74,6,9.5,5.25,1.3,H
6,11,1,8,66,37,82,39,3,2,10,4,15,78,42,96,46,4,3.2,3.4,2.2,D
3,15,3,12,105,47,109,58,4,2,11,4,15,118,59,85,44,4,3.5,3.3,2.1,H
2,19,2,8,60,35,142,73,6,4,15,3,14,78,37,98,54,3,1.44,4.33,7.0,A
5,13,2,12,130,70,91,41,3,3,9,5,15,78,37,81,30,2,3.1,3.25,2.3,H
3,17,3,15,106,51,94,47,4,4,13,3,13,127,64,94,44,3,3.4,3.4,2.1,A
1,4,8,20,100,56,60,28,1,6,12,1,9,75,39,88,40,3,7.5,4.5,1.4,H
3,14,4,13,115,51,102,54,3,2,24,1,7,68,38,161,82,7,13.0,6.5,1.2,A
5,11,3,13,104,52,83,38,2,3,10,4,10,74,34,91,31,3,4.0,3.4,1.91,D
2,13,3,12,113,53,94,50,5,5,22,2,18,103,48,86,55,3,3.0,3.4,2.3,D
3,11,3,11,73,37,103,47,4,3,15,4,19,98,47,104,56,3,2.38,3.4,2.9,A
4,10,4,12,74,36,92,32,2,0,4,9,22,92,51,61,28,1,1.73,3.6,4.75,H
2,13,5,18,90,41,96,52,3,3,21,2,12,103,47,95,49,5,3.4,3.4,2.1,H
5,21,2,17,97,44,83,52,3,2,16,4,13,118,52,93,49,4,3.0,3.4,2.3,A
6,14,0,8,71,35,91,41,4,5,13,3,15,117,58,82,42,2,2.25,3.2,3.25,H
4,13,3,15,118,61,98,49,3,3,14,2,11,103,50,96,48,5,2.88,3.3,2.4,A
2,19,2,9,72,39,156,76,6,3,11,3,11,72,33,105,47,4,1.57,4.0,5.5,D
4,11,3,13,69,34,92,42,3,3,16,3,16,121,65,101,54,4,2.75,3.3,2.5,A
3,9,5,12,68,33,87,32,2,4,22,2,17,97,46,84,52,4,2.75,3.2,2.6,D
4,15,3,16,116,57,83,43,3,1,16,5,14,119,52,93,51,4,2.9,3.3,2.4,H
0,5,8,20,93,50,58,30,2,2,15,4,16,119,64,105,51,4,6.0,4.33,1.5,D
5,15,1,10,72,36,90,40,4,2,12,6,20,93,44,99,53,2,2.3,3.4,3.0,A
2,14,3,13,102,51,90,47,5,3,20,2,11,70,39,154,74,5,10.0,6.0,1.25,D
4,9,3,13,77,35,88,36,3,2,22,2,12,100,49,95,47,6,2.6,3.4,2.6,H
1,18,4,12,113,50,96,52,5,4,7,4,15,79,36,86,32,2,4.33,3.5,1.83,D
3,20,2,11,65,37,148,67,5,5,17,1,10,75,36,93,43,4,1.53,4.0,6.0,A
2,22,2,12,96,47,94,50,6,1,6,7,18,100,53,59,30,2,1.95,3.5,3.75,H
2,12,6,22,95,49,98,52,2,3,8,5,11,67,37,95,38,2,4.0,3.4,1.91,H
3,14,4,18,108,54,82,40,3,3,14,2,12,107,50,83,44,5,3.6,3.5,2.0,D
3,14,4,16,118,62,111,59,3,4,21,2,16,105,52,83,56,4,3.0,3.4,2.3,A
4,20,2,17,106,56,81,52,4,3,18,2,9,60,30,144,64,5,13.0,6.5,1.2,A
4,17,2,12,83,38,92,43,4,2,21,3,15,101,53,92,49,5,2.5,3.3,2.75,A
4,15,1,11,102,45,81,43,5,2,18,4,14,111,51,100,51,4,2.8,3.3,2.5,A
2,9,5,11,66,38,101,40,3,2,18,4,16,110,59,122,67,4,2.8,3.25,2.5,D
5,9,3,15,83,35,84,33,2,4,14,4,19,106,54,83,39,2,2.3,3.3,3.1,A
1,9,6,18,104,56,64,37,3,1,11,7,22,99,50,87,47,2,4.2,3.5,1.85,H
4,20,1,13,106,53,74,46,5,3,18,2,12,96,40,88,42,5,3.75,3.4,2.0,A
3,14,4,15,104,55,120,66,3,4,11,3,16,84,38,89,39,3,3.1,3.25,2.3,A
0,14,7,23,92,49,98,53,3,3,15,5,21,107,57,81,39,2,2.8,3.25,2.5,D
2,16,3,8,63,31,141,61,5,3,9,4,10,72,41,101,42,3,1.53,4.0,6.0,A
1,19,4,14,95,49,104,50,5,3,17,1,12,102,46,90,50,6,3.4,3.4,2.1,A
2,19,3,14,99,41,96,46,5,3,9,4,12,77,42,109,51,3,3.0,3.2,2.4,H
1,18,4,13,96,56,98,45,5,3,22,1,14,114,57,77,47,6,3.3,3.4,2.15,H
2,19,2,6,63,31,138,61,6,1,19,5,16,117,55,96,49,4,1.33,5.0,9.0,A
3,15,5,21,106,56,85,40,2,3,14,4,15,112,61,118,64,3,3.6,3.5,2.0,H
3,15,2,12,95,42,89,51,5,1,12,7,23,95,50,107,55,2,2.6,3.2,2.75,D
3,12,4,18,88,43,91,42,3,1,9,7,21,110,60,66,37,2,1.8,3.5,4.5,A
1,19,5,17,125,59,90,49,4,1,16,4,13,91,37,95,42,5,3.9,3.5,1.91,A
2,12,6,21,91,45,103,48,2,2,20,2,7,62,32,134,60,6,15.0,6.0,1.2,H
2,23,1,12,101,50,78,48,7,3,15,3,15,84,40,90,44,4,3.4,3.4,2.1,D
2,14,4,14,109,59,107,58,4,0,16,5,14,97,57,85,38,5,2.5,3.3,2.75,A
1,8,7,22,108,58,62,35,2,3,16,5,22,108,58,74,38,2,3.9,3.5,1.91,D
3,8,4,12,79,43,112,53,3,4,14,2,12,91,38,90,50,4,2.8,3.25,2.5,D
2,17,3,14,100,52,116,63,5,2,7,7,19,104,51,97,42,1,2.25,3.25,3.2,H
5,13,2,13,98,39,93,53,3,1,14,5,14,92,36,99,40,4,3.25,3.25,2.25,H
4,13,4,18,108,55,82,41,2,2,20,2,7,62,33,133,58,6,15.0,7.0,1.17,H
2,9,6,21,97,54,65,37,2,3,23,1,16,94,50,76,47,6,5.5,4.1,1.57,H
4,19,2,15,82,39,83,44,4,4,9,3,11,81,46,110,55,3,3.1,3.25,2.3,H
0,17,5,15,102,58,90,40,5,1,18,5,16,116,50,84,44,4,3.0,3.4,2.3,D
2,23,2,7,62,33,132,62,6,2,9,6,22,100,56,70,37,2,1.2,6.5,13.0,A
5,11,3,14,105,43,88,47,2,3,19,3,16,80,38,87,47,4,3.5,3.3,2.1,D
4,12,4,19,112,58,78,39,2,1,15,5,16,108,64,86,39,4,4.0,3.4,1.91,A
2,8,6,18,113,56,102,46,2,3,24,1,16,91,47,75,46,6,4.33,3.4,1.85,D
4,11,2,11,83,48,112,55,4,2,16,5,16,114,54,89,49,3,2.5,3.25,2.8,H
1,13,5,13,88,31,105,44,4,2,18,3,15,104,59,126,70,5,3.1,3.25,2.3,H
0,13,6,16,88,34,107,45,4,2,9,6,21,96,56,81,43,2,1.83,3.5,4.33,A
2,20,2,7,69,37,117,55,6,1,13,5,14,100,61,88,39,4,1.36,4.75,8.5,H
2,16,4,13,111,52,84,44,4,2,22,2,12,110,61,124,70,6,4.0,3.4,1.91,D
4,22,1,17,93,43,89,51,5,6,10,3,14,96,39,80,44,1,2.7,3.4,2.5,D
3,10,5,15,105,49,103,44,2,4,19,3,17,82,42,87,47,3,4.0,3.4,1.91,A
3,20,4,19,82,45,93,50,3,0,14,6,17,94,37,111,49,4,3.0,3.2,2.4,D
3,21,2,13,108,62,135,76,5,2,20,2,6,68,36,124,60,6,8.5,4.75,1.36,H
2,9,6,20,105,61,84,41,2,6,9,3,13,92,36,83,47,1,6.0,4.0,1.53,H
3,17,3,13,116,57,79,45,4,3,14,4,17,111,53,105,49,3,2.7,3.25,2.6,D
1,10,5,14,100,61,87,37,4,4,10,3,12,78,44,109,56,3,3.4,3.4,2.1,D
4,8,3,10,79,41,97,50,3,1,19,2,4,73,36,135,67,7,9.5,5.5,1.29,H
2,9,6,19,103,60,84,41,2,2,8,5,13,100,58,83,35,3,5.5,4.0,1.57,D
1,15,5,17,96,38,114,52,4,4,21,1,16,96,46,85,48,5,2.75,3.3,2.5,H
4,21,4,21,81,49,87,48,2,4,16,3,14,123,63,76,44,3,2.5,3.3,2.8,A
4,10,4,17,114,58,70,36,2,4,14,3,16,105,51,112,52,3,3.4,3.4,2.1,A
6,9,2,10,88,30,80,44,2,3,21,2,13,113,67,129,75,5,3.75,3.4,2.0,H
4,23,3,21,80,47,85,48,3,0,22,2,4,74,36,135,73,8,9.0,5.0,1.33,H
3,12,4,16,103,55,80,42,3,3,20,4,22,90,52,86,46,3,4.33,3.5,1.83,D
3,7,5,13,100,59,89,37,2,1,11,6,19,95,39,112,49,3,3.5,3.4,2.05,D
4,17,3,15,118,60,71,40,3,3,9,6,20,112,64,89,43,1,2.3,3.25,3.1,D
5,14,3,15,116,61,64,36,2,0,24,2,4,74,35,146,80,8,15.0,6.0,1.2,H
3,8,6,19,98,56,86,41,1,4,9,3,13,88,47,95,49,3,5.5,3.75,1.62,H
4,6,4,10,99,52,82,34,2,4,11,4,16,103,54,82,45,2,2.8,3.4,2.4,H
2,11,5,17,87,39,120,50,3,5,10,3,12,83,33,96,51,2,2.7,3.4,2.5,H
4,22,1,15,93,43,84,47,5,4,14,3,16,109,55,108,52,3,2.38,3.4,2.88,H
3,9,3,12,84,42,104,53,4,4,12,3,13,98,51,84,48,3,2.38,3.4,2.88,D
4,13,3,14,102,55,86,51,3,3,5,7,19,112,63,74,31,0,2.3,3.25,3.1,A
4,16,2,16,108,59,112,56,4,2,11,6,20,78,41,123,53,2,3.6,3.5,2.0,D
4,10,3,14,87,44,107,57,3,4,19,4,22,89,52,85,41,2,3.0,3.4,2.3,H
0,28,1,4,73,36,155,87,9,3,22,2,16,88,41,85,49,5,1.62,3.75,5.5,A
2,23,2,14,124,72,119,70,6,4,12,4,16,131,68,58,35,2,2.2,3.5,3.1,H
4,12,3,12,87,36,95,53,3,4,6,4,10,99,54,72,35,2,2.8,3.4,2.4,A
4,13,3,14,128,66,61,36,3,3,22,2,14,84,38,83,48,5,4.2,3.75,1.8,D
3,4,7,18,104,59,76,34,0,3,9,5,17,80,44,120,51,2,7.0,4.0,1.5,H
4,21,3,21,89,51,72,32,3,0,27,1,5,67,31,158,89,9,9.0,5.5,1.3,H
5,13,2,12,122,63,58,34,3,3,11,4,17,81,40,107,56,3,4.0,3.4,1.91,A
4,22,2,15,75,36,89,52,4,2,18,3,15,124,71,116,67,5,3.2,3.4,2.2,H
4,13,3,12,89,34,88,49,3,4,14,2,12,98,52,84,49,4,2.5,3.25,2.8,H
4,6,5,13,96,49,75,35,1,5,13,2,15,110,60,107,55,3,3.1,3.3,2.3,A
4,20,4,27,105,56,69,31,2,1,21,3,15,125,68,121,66,6,3.5,3.6,2.0,A
0,30,1,6,67,32,159,86,9,4,13,3,12,92,37,89,46,3,1.44,4.33,7.0,D
4,19,3,16,79,35,91,51,3,3,11,4,16,78,40,105,54,3,3.1,3.3,2.3,A
3,10,4,15,78,41,116,50,3,5,14,2,12,122,68,59,37,3,2.4,3.3,2.9,D
1,19,4,15,119,65,124,67,5,3,15,2,12,98,53,84,52,5,2.25,3.4,3.1,H
4,13,3,16,108,61,96,50,3,4,13,3,12,88,41,88,47,3,3.25,3.3,2.2,H
3,4,7,16,103,57,81,36,0,1,29,1,7,70,34,154,84,8,23.0,8.5,1.11,H
4,7,4,10,89,43,80,36,2,3,17,4,23,111,57,76,36,3,3.8,3.5,1.95,D
3,16,1,9,96,51,86,53,6,4,11,3,14,81,43,119,54,3,3.9,3.25,2.0,A
3,12,3,10,85,39,91,44,4,2,3,8,20,113,59,79,34,0,1.91,3.3,4.2,D
5,14,2,12,126,68,56,33,3,5,7,3,9,85,40,82,37,2,3.1,3.3,2.3,D
4,18,3,23,113,59,68,31,3,4,19,3,18,91,38,87,46,3,2.75,3.5,2.4,D
1,30,1,7,70,32,163,84,8,1,16,5,16,121,66,122,65,4,1.55,4.0,6.0,H
3,11,5,19,72,38,107,51,2,3,12,4,16,112,62,87,48,3,2.6,3.25,2.7,H
1,15,5,15,122,66,116,63,4,2,9,6,19,68,34,110,55,2,2.8,3.3,2.5,A
4,15,3,14,97,38,91,48,3,2,16,1,8,97,53,81,52,7,2.5,3.3,2.8,D
4,14,2,10,76,34,94,47,4,2,8,7,20,56,30,122,60,1,2.8,3.25,2.5,H
3,14,3,14,108,60,88,49,4,3,4,7,18,112,58,81,36,0,2.1,3.4,3.4,H
1,16,4,14,126,65,102,54,5,4,9,4,15,84,48,110,50,2,2.8,3.3,2.5,D
5,11,3,13,97,38,88,44,2,3,6,6,17,117,60,77,32,1,1.85,3.5,4.2,D
1,29,2,9,60,27,163,82,7,3,16,0,4,89,45,82,51,7,1.4,4.5,8.0,H
6,15,2,14,128,68,66,39,2,3,13,3,11,85,38,92,46,4,4.0,3.5,1.91,H
4,17,3,22,115,61,74,32,3,3,13,4,15,102,52,86,48,3,2.6,3.25,2.7,D
2,10,6,19,58,33,124,61,2,5,8,3,10,87,39,84,35,2,2.6,3.25,2.7,D
6,8,2,9,96,42,79,34,2,2,12,4,13,126,60,97,49,4,3.6,3.4,2.05,H
5,8,3,11,79,43,110,45,2,1,31,2,11,65,29,161,82,7,9.5,5.5,1.29,H
3,18,0,6,89,48,90,52,7,5,10,3,12,93,39,83,42,2,3.25,3.3,2.2,H
4,6,5,15,117,58,72,31,1,5,14,2,18,126,64,75,29,3,5.5,3.8,1.62,D
2,10,6,19,59,34,129,65,2,5,8,4,14,86,52,104,43,1,2.9,3.25,2.4,H
1,14,4,12,127,59,90,46,5,5,7,4,15,132,65,72,33,1,1.83,3.6,4.2,A
4,12,3,13,91,38,84,44,3,6,8,3,13,95,45,81,37,1,2.7,3.4,2.5,A
5,13,3,14,117,61,63,36,2,3,15,1,7,86,46,83,44,6,3.25,3.5,2.1,A
1,34,2,14,63,32,161,85,7,3,11,4,13,95,47,94,55,3,1.44,4.5,7.0,D
5,13,2,17,118,60,89,35,3,2,15,3,11,85,40,91,48,5,2.8,3.4,2.4,D
4,8,4,11,91,44,97,52,2,4,13,3,13,119,60,64,36,3,2.8,3.3,2.38,D
3,15,3,12,85,41,104,55,4,4,11,3,14,91,38,82,43,3,2.9,3.4,2.38,D
5,9,4,15,97,48,84,39,1,2,31,2,14,70,33,153,78,6,11.0,5.75,1.25,H
4,8,4,12,92,56,104,44,2,6,11,2,16,130,66,87,33,2,3.1,3.25,2.3,H
2,14,2,7,81,45,92,46,6,2,9,6,17,59,33,139,70,2,3.25,3.3,2.2,H
4,6,5,17,123,63,67,29,1,5,12,2,11,121,59,68,37,3,5.0,3.75,1.67,A
4,8,4,11,98,46,92,47,2,1,17,3,11,113,50,87,49,6,4.0,3.4,1.91,D
2,16,3,11,100,45,95,50,5,6,12,1,12,114,60,87,35,3,2.55,3.4,2.63,A
2,12,6,19,71,42,130,62,2,4,13,3,13,123,60,70,36,3,2.4,3.25,2.9,A
3,8,5,18,125,62,69,30,2,5,9,3,9,99,42,89,46,2,5.0,3.5,1.73,A
5,10,2,12,94,36,83,42,3,2,30,2,14,65,33,139,76,6,8.5,4.6,1.36,H
2,15,3,11,90,46,99,51,5,4,13,2,9,86,41,99,51,4,3.2,3.4,2.2,D
4,8,4,10,87,53,101,44,2,4,8,5,17,96,51,71,33,1,2.5,3.25,2.8,D
5,12,2,14,116,61,90,39,3,2,15,3,11,87,46,105,54,5,3.0,3.25,2.38,H
4,12,3,10,115,53,73,35,3,4,8,4,10,96,57,91,42,2,4.2,3.3,1.91,H
1,11,6,17,71,40,130,58,3,3,10,4,18,111,56,78,34,3,2.1,3.25,3.5,H
5,8,4,10,103,39,89,46,1,4,8,5,17,86,49,80,37,1,3.1,3.4,2.25,D
5,10,2,13,101,39,79,41,3,5,12,2,10,90,44,101,53,3,3.1,3.25,2.3,H
2,30,2,14,62,32,138,76,6,2,19,2,10,104,48,91,49,6,1.8,3.6,4.33,H
5,10,2,9,88,46,108,54,3,5,9,3,14,125,64,91,40,2,2.63,3.4,2.55,A
5,11,4,13,109,43,91,45,1,1,10,6,15,72,41,123,55,3,3.4,3.4,2.1,H
2,19,2,11,113,55,89,52,6,4,9,3,13,115,44,72,37,3,2.4,3.3,2.88,H
4,8,3,7,95,54,89,44,3,3,11,3,16,106,54,75,31,4,2.1,3.4,3.4,D
2,28,3,16,67,35,144,78,5,2,14,3,11,84,43,116,58,5,1.67,3.8,5.0,D
5,11,1,8,83,43,100,51,4,3,23,3,15,74,38,132,77,4,7.0,4.33,1.44,H
4,10,4,11,111,53,70,33,2,4,12,2,16,103,53,77,34,4,2.5,3.3,2.75,A
5,7,3,9,110,61,89,37,2,4,13,2,13,109,44,75,43,4,3.5,3.6,2.0,A
4,9,3,8,97,55,86,43,3,5,11,4,15,117,46,95,48,1,2.5,3.25,2.8,D
5,11,4,19,89,50,87,40,1,1,13,5,12,72,40,126,53,4,3.6,3.3,2.05,A
3,14,3,12,79,42,120,61,4,2,22,2,14,115,56,86,50,6,3.8,3.4,1.95,H
5,12,3,17,88,49,86,44,2,3,12,4,12,110,55,79,42,3,2.8,3.25,2.5,A
1,12,5,11,74,43,121,53,4,5,8,3,8,95,54,91,46,2,3.5,3.3,2.1,D
4,14,2,14,92,54,82,41,4,5,14,3,18,96,52,88,46,2,4.2,3.5,1.85,H
6,11,3,14,118,49,95,49,1,3,10,5,15,107,52,83,41,2,2.8,3.3,2.5,A
2,26,3,14,69,35,135,77,5,5,8,3,10,120,66,92,37,2,1.62,4.0,5.0,A
4,11,3,13,109,47,91,52,3,3,11,4,14,78,41,118,56,3,2.5,3.4,2.7,H
2,24,1,11,113,51,85,49,7,4,10,2,11,86,43,95,48,4,3.25,3.3,2.2,H
2,10,6,17,100,49,77,38,2,5,8,3,8,91,54,89,46,2,4.0,3.5,1.85,H
3,11,4,14,76,38,126,58,3,2,25,3,14,78,40,134,80,5,12.0,5.5,1.25,H
6,12,3,15,107,42,98,50,1,3,11,4,14,115,53,90,48,3,3.9,3.4,1.95,H
2,22,2,12,117,50,86,51,6,4,13,3,16,93,51,89,44,3,2.38,3.25,3.0,A
2,13,4,10,82,47,112,49,4,4,11,2,11,86,46,98,49,4,3.8,3.3,2.0,H
2,14,4,14,113,52,91,50,4,4,6,4,12,131,68,101,46,2,2.88,3.25,2.3,A
3,11,4,15,91,48,85,43,3,2,12,4,9,89,47,93,40,4,2.8,3.4,2.25,H
3,10,2,9,78,41,102,48,5,1,9,7,17,92,47,67,31,2,2.25,3.25,3.2,D
