away-draws,away-goals,away-losses,away-opposition-goals,away-opposition-shots,away-opposition-shots-on-target,away-shots,away-shots-on-target,away-wins,home-draws,home-goals,home-losses,home-opposition-goals,home-opposition-shots,home-opposition-shots-on-target,home-shots,home-shots-on-target,home-wins,odds-away,odds-draw,odds-home,result
3,10,5,16,155,53,96,36,2,3,5,5,12,135,35,136,39,2,3.6,3.3,2.25,D
2,15,3,11,125,42,149,47,5,6,13,3,16,130,43,128,43,1,1.83,3.6,5.0,A
2,21,0,3,103,26,182,63,8,3,14,4,14,133,38,111,36,3,1.53,4.33,7.0,H
1,7,7,20,182,59,124,41,2,2,9,4,11,124,42,159,44,4,11.0,5.0,1.36,H
1,8,6,16,130,45,167,56,3,2,10,7,24,178,67,122,44,1,2.6,3.4,2.9,H
1,22,1,9,104,41,195,61,8,1,14,6,12,156,45,135,45,3,1.57,4.33,6.5,A
4,6,4,12,134,35,134,40,2,3,13,3,15,85,39,159,47,4,6.5,4.0,1.62,H
2,16,3,10,225,58,98,34,5,4,11,4,14,148,51,100,38,2,3.6,3.3,2.25,H
2,7,5,11,130,44,109,38,3,3,14,3,12,182,72,135,48,4,3.9,3.3,2.15,D
5,12,4,18,124,45,135,42,1,3,14,5,17,116,44,143,38,2,4.33,3.6,1.95,A
2,30,1,14,124,36,160,71,7,2,15,3,9,122,40,150,48,5,2.9,3.6,2.5,A
2,16,2,10,104,40,137,55,6,1,15,3,13,133,42,106,38,6,2.45,3.4,3.1,A
2,32,0,12,126,32,169,74,8,1,8,7,20,173,59,126,42,2,1.36,5.25,9.5,A
2,16,2,10,110,39,133,53,6,2,18,1,4,104,28,186,60,7,4.75,3.6,1.85,H
2,14,6,18,122,45,141,39,2,2,11,3,11,121,39,152,41,5,6.0,3.9,1.67,H
4,11,4,16,123,43,126,39,2,1,8,7,14,159,46,129,37,2,3.6,3.3,2.25,H
2,9,7,23,179,67,104,36,1,1,20,1,7,107,41,186,54,8,17.0,9.0,1.17,H
3,7,4,10,126,42,112,39,3,1,8,6,16,131,43,168,56,3,4.75,3.6,1.85,H
3,14,3,12,180,72,136,46,4,3,7,5,15,137,37,132,38,2,3.75,3.3,2.2,H
2,14,4,12,124,43,156,46,4,1,14,4,10,220,60,90,30,5,1.91,3.6,4.5,A
3,13,4,14,140,49,107,43,3,2,14,4,13,131,37,117,37,4,3.75,3.3,2.2,A
3,17,2,14,80,37,163,51,5,1,13,4,13,124,39,114,36,5,3.5,3.4,2.25,H
2,14,6,18,117,47,147,42,2,2,14,3,16,123,48,117,52,5,6.5,4.2,1.57,D
1,23,1,6,101,36,188,60,8,2,15,3,10,125,40,156,47,5,2.15,3.6,3.5,A
2,12,3,12,130,44,152,43,5,1,9,5,15,126,40,180,61,4,2.25,3.4,3.5,A
3,13,4,14,168,71,133,42,3,2,36,0,15,125,35,171,77,8,19.0,9.0,1.17,H
1,10,6,12,159,44,131,42,3,1,13,4,10,206,56,89,28,5,3.3,3.3,2.4,H
1,25,1,6,102,36,178,60,8,3,14,3,17,120,45,122,52,4,2.15,3.5,3.6,D
2,22,1,4,106,31,193,66,7,2,6,5,10,139,45,107,36,3,1.4,4.75,10.0,H
2,14,5,17,124,41,116,35,3,2,13,4,13,125,42,150,46,4,8.0,4.75,1.45,H
1,9,5,16,120,40,183,59,4,3,18,3,17,91,41,157,50,4,5.25,3.8,1.75,H
1,11,6,12,154,42,131,43,3,3,14,3,10,139,43,104,44,4,3.9,3.3,2.15,H
3,9,4,13,124,34,134,43,3,3,16,5,18,114,46,142,42,2,5.25,3.9,1.73,H
1,11,7,24,182,65,116,38,2,4,10,5,18,126,45,130,39,1,4.75,3.75,1.83,D
1,14,3,11,136,43,144,45,6,2,8,7,24,191,73,93,31,1,1.8,3.75,5.0,A
1,14,4,15,122,41,119,38,5,2,33,0,13,124,35,179,75,8,7.5,4.75,1.48,H
1,13,4,11,197,52,88,28,5,2,12,5,14,173,71,124,37,3,3.5,3.3,2.3,A
2,9,7,25,183,72,108,37,1,2,14,5,19,125,43,115,31,3,4.0,3.5,2.05,A
2,7,4,8,150,43,107,38,4,2,12,6,23,174,62,120,37,2,3.25,3.25,2.45,A
3,15,2,9,132,40,102,45,5,2,19,2,4,110,31,201,62,6,13.0,6.0,1.29,H
3,18,4,15,111,45,145,46,3,1,11,6,12,144,41,126,46,3,2.8,3.3,2.75,H
2,20,3,15,86,38,163,53,5,2,23,1,5,97,35,179,60,7,10.0,5.75,1.33,H
2,16,3,11,122,37,149,48,5,1,6,6,19,132,49,169,52,3,1.95,3.7,4.2,A
5,13,4,20,119,45,142,43,1,3,8,5,16,130,41,117,43,2,3.25,3.3,2.4,A
4,13,3,18,127,47,110,47,3,1,15,3,12,147,48,135,47,6,3.0,3.4,2.5,H
1,35,0,11,127,36,176,74,9,1,14,3,9,204,50,88,32,6,1.4,5.0,9.0,A
2,13,5,15,171,72,133,43,3,1,11,5,18,120,43,123,37,4,6.5,4.2,1.57,H
1,13,6,19,127,45,115,34,3,2,9,4,8,146,45,108,40,4,3.9,3.3,2.15,H
2,8,6,17,116,43,120,45,2,2,11,6,24,181,71,109,41,2,3.6,3.5,2.15,H
2,12,6,24,170,65,126,40,2,1,19,4,17,94,42,155,49,5,8.0,4.75,1.45,A
0,6,7,23,131,51,161,53,3,3,15,2,11,134,42,92,42,5,3.9,3.4,2.1,H
0,17,3,11,148,47,136,51,7,2,10,6,19,183,78,131,41,2,1.83,3.7,4.75,A
1,15,4,14,104,37,148,46,5,4,13,4,19,118,45,136,42,2,2.38,3.6,3.1,D
2,25,1,6,89,31,180,62,7,1,33,0,12,120,33,173,73,9,2.9,3.7,2.45,H
1,22,2,4,113,32,180,61,7,3,16,5,16,104,45,143,41,2,1.83,3.6,5.0,A
0,15,4,11,182,49,98,32,6,3,11,4,19,128,50,118,48,3,9.0,5.0,1.4,H
2,9,4,8,140,45,109,41,4,0,18,2,7,152,44,138,50,8,10.0,4.75,1.4,A
1,8,7,18,186,73,145,42,2,2,23,2,7,92,29,169,58,6,17.0,9.0,1.17,D
1,16,5,18,92,42,157,51,4,1,9,7,17,129,45,112,32,2,2.1,3.4,3.4,D
3,14,2,10,128,39,89,39,5,2,11,6,23,162,66,118,39,2,3.0,3.2,2.38,D
2,9,7,20,188,72,140,39,1,1,22,2,4,95,33,188,58,7,13.0,7.0,1.18,A
3,16,5,15,119,44,130,45,2,0,6,7,21,125,49,146,44,3,2.6,3.3,2.63,A
2,12,5,21,177,69,115,40,3,1,17,4,16,101,38,149,51,5,6.5,4.2,1.5,H
2,12,3,8,146,44,106,43,5,0,14,5,14,176,57,99,30,5,3.4,3.2,2.2,A
2,18,3,11,129,40,140,47,5,0,18,3,9,155,47,142,49,7,2.8,3.4,2.4,H
3,12,4,20,130,50,121,50,3,1,12,5,11,143,40,121,46,4,1.8,3.6,4.5,A
0,35,0,13,121,34,171,74,10,2,7,6,16,116,41,106,42,2,1.33,5.0,8.5,A
5,13,3,18,128,47,130,43,2,3,20,2,8,99,30,161,52,5,11.0,7.0,1.2,H
0,11,6,13,136,43,125,46,4,1,11,6,22,160,65,120,41,3,3.4,3.4,2.3,D
1,9,7,19,115,45,112,45,2,2,17,3,11,133,39,130,45,5,9.5,5.25,1.36,H
0,20,2,8,156,47,148,51,8,1,14,5,16,93,39,143,48,4,2.6,3.5,2.8,H
1,19,4,17,101,39,155,54,5,3,13,2,9,124,38,98,40,5,2.38,3.4,3.2,A
2,8,6,15,119,41,114,32,2,3,15,5,16,126,47,123,41,2,6.0,3.75,1.7,H
0,12,6,15,171,59,102,32,4,4,13,4,20,135,50,128,42,2,4.33,3.75,1.91,H
3,23,1,8,91,27,155,55,6,2,10,3,7,143,42,107,40,5,1.44,5.0,7.5,A
1,20,3,6,90,30,201,65,6,0,33,0,14,123,33,163,68,10,5.25,4.2,1.67,A
3,12,5,21,159,65,124,42,2,2,8,7,21,191,77,131,37,1,4.33,3.75,1.91,H
0,7,7,20,117,43,148,42,3,3,14,3,15,121,42,122,50,4,12.0,6.0,1.29,H
1,11,6,15,139,43,108,41,3,2,9,6,17,120,47,109,34,2,3.1,3.3,2.5,H
2,25,1,8,87,27,156,59,7,0,20,2,9,145,43,149,51,8,1.75,4.0,5.0,A
2,12,6,19,172,69,145,41,2,1,19,3,9,136,38,124,47,6,8.5,5.75,1.36,A
2,12,6,25,162,66,118,40,2,0,7,7,19,122,43,143,40,3,3.8,3.6,2.05,H
2,11,5,21,147,62,120,41,3,2,12,3,9,127,39,108,39,5,3.25,3.6,2.3,H
1,15,5,16,90,37,141,45,4,2,18,5,16,130,46,121,46,3,3.0,3.4,2.5,A
1,16,4,17,105,37,156,50,5,0,10,7,16,177,59,99,28,3,1.91,3.75,4.33,H
4,13,3,17,134,47,131,42,3,2,17,3,15,123,43,125,53,5,13.0,6.0,1.29,H
1,9,7,21,128,49,108,41,2,0,21,3,5,104,37,197,65,7,17.0,7.5,1.2,D
0,30,1,14,124,34,168,69,9,2,10,3,7,145,43,95,36,5,1.4,5.0,9.0,D
1,12,6,17,138,45,103,39,3,0,19,4,10,127,34,135,47,6,9.0,5.5,1.36,H
1,12,6,18,115,46,106,37,3,2,27,1,10,89,29,155,58,7,21.0,9.5,1.14,H
3,12,4,17,134,47,130,42,3,2,12,5,15,177,62,146,39,3,4.2,3.2,2.1,H
1,20,3,5,102,38,195,61,6,2,12,6,24,172,66,111,38,2,1.44,4.75,8.0,A
2,12,3,9,164,47,98,38,5,1,11,6,24,154,65,123,40,3,2.8,3.5,2.63,D
0,21,3,12,157,48,136,52,7,1,9,7,20,133,47,93,35,2,2.0,3.6,4.0,A
0,9,7,19,128,44,142,41,3,1,29,1,14,120,35,173,68,8,13.0,7.5,1.22,H
0,9,7,15,164,57,109,31,3,2,29,1,10,79,24,165,64,7,17.0,9.0,1.17,H
2,14,3,14,127,41,128,48,5,2,8,7,21,142,51,101,41,1,1.85,3.8,4.5,A
0,20,4,11,114,30,139,49,6,1,15,4,13,92,35,134,44,5,2.8,3.5,2.63,D
2,15,5,13,127,40,119,44,3,1,14,5,15,178,60,137,41,4,3.4,3.4,2.3,A
1,12,6,21,110,50,101,35,3,1,16,4,18,112,42,159,51,5,7.5,4.5,1.5,H
2,16,2,9,118,34,124,45,6,2,11,5,18,137,48,127,40,3,3.75,3.6,2.1,A
3,14,2,10,168,49,107,43,5,2,16,2,13,130,42,132,54,6,15.0,6.5,1.25,H
1,17,5,13,140,40,120,43,4,1,18,4,12,115,33,133,46,5,11.0,5.0,1.36,A
1,8,7,18,127,44,92,35,2,2,9,7,16,130,83,138,65,1,3.1,3.3,2.5,A
1,8,7,23,115,52,95,32,2,2,17,2,10,125,36,131,45,6,4.5,3.5,1.95,A
1,15,5,16,172,56,147,43,4,2,12,5,17,138,47,130,41,3,3.5,3.4,2.25,D
1,18,4,18,108,41,156,51,5,0,9,7,16,170,61,106,30,3,2.05,3.6,3.8,A
2,16,3,11,88,32,136,48,5,1,28,1,15,115,35,174,68,8,10.0,5.75,1.33,H
2,26,1,10,76,24,171,59,7,0,6,8,20,128,46,133,36,2,1.67,4.33,5.25,A
1,19,3,5,105,39,206,60,6,1,13,7,22,136,76,124,68,2,1.4,5.0,9.0,A
0,6,8,21,129,48,133,33,2,1,8,7,23,112,52,89,30,2,3.0,3.4,2.5,D
0,8,7,14,163,56,116,32,3,2,15,3,12,163,53,99,40,5,3.1,3.3,2.5,A
2,17,2,14,117,42,139,57,6,1,20,3,11,149,44,132,47,6,2.7,3.4,2.8,D
3,12,5,18,130,45,127,42,2,2,16,4,13,94,36,137,51,4,4.75,3.7,1.85,D
0,13,8,24,139,76,123,67,2,1,18,4,12,141,41,110,43,5,6.0,4.0,1.65,H
1,16,3,10,119,33,137,44,6,1,9,6,16,138,47,88,34,3,3.2,3.25,2.5,D
1,19,4,11,103,30,134,50,5,2,16,4,16,161,54,142,41,4,1.75,4.0,5.0,D
2,6,8,16,134,84,142,63,0,1,19,3,14,114,41,160,53,6,8.0,4.75,1.45,H
1,27,1,16,114,40,169,66,8,2,25,1,10,78,20,171,60,7,4.33,4.0,1.85,H
2,18,4,12,104,32,128,46,4,0,12,8,23,142,78,113,57,2,1.62,4.2,6.0,D
1,20,2,5,101,39,217,67,7,2,19,3,13,146,44,132,43,5,2.2,3.3,3.75,A
2,14,3,10,120,33,139,38,5,1,27,1,10,79,20,165,60,8,18.0,8.0,1.18,A
2,16,3,14,159,53,100,43,5,1,5,8,21,130,47,123,29,1,5.25,3.75,1.75,D
3,16,3,15,160,51,127,37,4,2,4,8,17,142,83,133,53,0,3.3,3.25,2.4,H
4,12,4,16,126,42,118,40,2,1,17,3,9,144,36,99,41,6,4.75,3.6,1.85,H
3,12,4,11,96,35,129,47,3,0,11,6,13,156,53,123,39,4,2.7,3.4,2.8,A
2,8,6,17,140,46,85,31,2,2,7,6,19,113,51,86,27,2,3.5,3.3,2.3,H
1,22,2,16,114,41,161,60,7,1,23,2,13,116,39,161,56,7,2.7,3.5,2.7,A
1,23,2,10,81,21,166,54,7,3,18,1,9,105,34,151,57,6,2.5,3.4,3.0,D
0,18,3,7,147,34,106,47,7,1,20,2,8,106,41,208,64,7,12.0,5.75,1.3,H
1,12,7,22,128,69,109,52,2,3,18,3,17,156,55,98,46,4,3.6,3.3,2.25,D
2,8,5,16,113,48,87,30,3,1,23,2,15,109,38,157,61,7,11.0,6.0,1.3,A
2,8,7,21,134,48,125,30,1,3,13,3,9,85,31,135,51,4,5.0,3.75,1.8,H
1,20,3,14,121,43,153,51,6,3,15,3,11,149,45,135,39,4,2.15,3.5,3.6,D
2,19,4,18,135,44,135,43,4,3,9,5,16,130,45,118,36,2,2.2,3.5,3.5,A
2,3,7,14,149,84,132,47,1,3,18,3,9,100,31,125,44,4,12.0,6.25,1.29,H
0,10,7,15,164,58,118,38,3,2,8,6,17,142,47,84,31,2,3.75,3.4,2.15,D
3,19,1,10,105,38,156,60,6,2,8,4,14,115,41,80,25,4,1.85,3.6,4.75,A
4,17,2,12,144,48,117,34,4,2,12,6,21,130,67,113,52,2,3.1,3.3,2.5,D
3,10,5,18,143,48,90,34,2,2,8,7,21,121,44,129,32,1,3.75,3.3,2.2,D
2,10,4,10,127,30,145,36,4,1,2,8,17,152,83,135,47,1,2.8,3.25,2.8,D
3,13,3,9,89,33,122,47,4,0,17,4,11,168,39,101,42,6,3.1,3.3,2.5,A
1,19,3,16,99,35,164,57,6,1,10,7,16,149,57,123,36,2,1.85,3.8,4.5,H
4,15,3,17,154,54,99,41,3,2,18,4,18,131,40,132,39,4,9.0,5.0,1.4,A
1,24,1,9,103,39,216,71,8,2,23,1,9,86,23,168,57,7,3.1,3.5,2.38,D
3,8,6,18,129,45,121,32,1,2,22,2,12,116,39,153,53,6,7.0,4.33,1.53,A
2,17,3,12,118,39,131,43,5,3,22,0,7,97,32,150,58,7,5.0,3.9,1.75,D
2,8,4,16,110,40,79,23,4,2,22,1,10,115,41,204,65,7,16.0,7.0,1.22,H
2,22,1,8,81,22,168,57,7,4,11,5,20,156,53,92,33,1,1.57,4.2,6.5,A
2,19,5,21,117,37,129,42,3,1,18,4,18,101,41,158,54,5,4.33,3.75,1.91,D
1,12,6,15,143,54,125,42,3,3,17,4,13,100,33,143,48,3,8.0,5.5,1.4,H
2,4,7,17,146,77,148,47,1,3,13,2,5,79,27,128,50,5,8.5,4.6,1.44,H
0,17,4,11,171,39,94,42,6,4,15,2,10,145,50,120,37,4,2.63,3.3,2.9,D
3,11,5,15,124,59,116,51,2,2,6,6,15,116,38,125,31,2,4.2,3.5,2.0,H
3,10,6,19,123,43,140,35,1,3,12,3,9,130,27,149,38,4,3.8,3.4,2.15,H
2,23,1,9,81,24,169,57,7,1,8,5,19,124,46,80,23,4,1.5,4.5,7.5,A
4,16,3,17,154,52,104,42,3,4,13,5,21,164,53,89,34,1,3.8,3.5,2.1,H
2,9,5,12,107,34,135,34,3,2,16,4,17,99,41,172,58,4,7.5,5.0,1.44,H
3,12,3,9,133,27,151,38,4,5,13,2,9,121,36,128,37,3,3.1,3.25,2.55,H
3,10,6,19,125,43,143,35,1,1,17,3,10,160,39,94,39,6,4.33,3.7,1.91,D
4,20,0,7,91,34,152,56,6,2,24,1,10,115,38,195,70,7,5.25,4.2,1.67,H
3,18,4,19,134,41,123,42,3,3,19,3,12,96,32,142,49,4,5.25,4.2,1.67,H
3,15,1,5,83,25,128,52,6,2,15,3,10,128,40,117,39,5,3.5,3.5,2.2,H
2,5,7,17,154,82,133,38,1,1,12,6,14,137,49,126,44,3,4.5,3.6,1.91,H
3,13,5,19,165,52,96,32,2,4,17,1,9,83,33,150,50,5,9.0,5.0,1.4,D
1,14,5,13,136,49,124,43,4,4,8,5,18,132,56,118,46,1,2.7,3.4,2.8,A
2,25,0,8,118,35,169,58,8,4,15,4,19,156,50,104,41,2,1.44,4.75,8.5,A
1,7,5,17,140,45,75,21,4,3,17,5,21,140,43,116,43,2,6.5,4.0,1.6,H
2,13,3,9,124,39,112,38,5,2,23,1,9,84,23,180,58,7,8.0,4.75,1.45,H
5,12,2,10,126,40,115,33,3,2,15,2,6,86,28,132,53,6,7.0,4.0,1.57,H
2,15,4,16,94,40,177,59,4,1,5,8,19,152,78,128,36,1,1.6,4.2,6.0,A
2,17,3,11,155,39,95,42,5,2,12,4,11,128,26,148,38,4,3.1,3.3,2.5,H
3,17,3,13,97,36,132,42,4,2,9,6,14,117,38,124,32,2,1.75,4.0,5.0,D
4,14,4,18,175,52,93,34,2,2,18,3,16,98,42,166,56,5,8.0,4.75,1.44,D
2,14,3,11,125,27,148,38,5,2,21,2,6,89,27,138,60,6,6.0,4.0,1.65,H
5,16,1,11,79,34,155,51,4,5,11,3,18,129,49,119,33,2,1.73,3.8,5.5,A
4,16,4,19,154,49,108,43,2,3,11,5,15,124,41,121,33,2,4.5,3.6,1.91,D
2,24,1,8,94,26,182,64,7,1,17,4,13,134,46,137,46,5,1.55,4.5,6.5,H
3,20,4,19,136,41,122,47,3,4,9,5,17,142,52,123,43,1,1.83,3.75,4.75,A
2,25,0,9,99,31,172,59,8,4,19,2,14,97,37,137,47,4,2.5,3.6,2.88,D
4,12,4,16,113,40,149,38,2,2,13,4,13,127,48,115,41,4,5.0,3.9,1.75,A
1,4,6,19,148,49,70,14,3,1,7,8,21,154,72,129,36,1,3.4,3.25,2.38,H
4,9,5,18,144,54,125,39,1,5,17,1,11,79,36,155,52,4,14.0,6.5,1.25,H
1,8,7,19,159,71,132,37,2,2,26,0,10,112,35,158,59,8,21.0,8.5,1.17,H
2,16,3,11,152,39,92,39,5,3,21,3,17,132,38,128,49,4,5.25,3.8,1.75,D
2,21,2,6,85,25,140,58,6,5,13,3,15,174,49,97,35,2,2.05,3.6,3.8,A
2,15,3,13,94,39,157,51,5,4,11,4,17,114,39,135,34,2,2.0,3.75,3.8,H
1,17,4,14,143,48,129,42,5,2,10,4,11,135,27,133,31,4,3.25,3.4,2.38,D
2,14,4,13,115,42,120,40,4,1,4,6,17,141,44,80,20,3,2.1,3.6,3.75,A
5,17,2,14,104,39,138,47,3,2,21,2,10,101,30,185,60,6,4.33,3.75,1.91,H
5,9,4,20,131,51,120,32,1,4,15,4,18,145,44,106,43,2,3.8,3.5,2.1,A
5,13,3,14,173,48,93,33,2,4,5,6,19,160,56,115,29,0,3.0,3.4,2.5,H
2,26,0,10,109,32,148,60,8,2,13,4,13,100,40,150,49,4,2.3,3.4,3.4,A
3,14,5,19,138,46,100,38,2,4,16,3,14,105,39,139,47,3,11.0,6.0,1.3,H
2,20,2,10,107,32,173,59,6,1,9,7,20,150,59,129,35,2,1.5,4.75,7.0,D
3,11,5,16,164,50,101,34,2,1,21,2,5,85,24,135,55,7,8.0,4.75,1.44,H
1,5,6,16,147,45,88,20,3,2,19,3,14,136,47,136,44,5,5.5,3.75,1.75,D
4,19,3,17,128,35,134,48,3,5,11,3,18,132,48,108,35,2,2.05,3.5,4.0,D
5,18,1,11,74,33,173,57,4,3,13,3,10,149,38,92,35,4,2.1,3.5,3.75,H
3,10,4,12,128,25,139,33,3,2,13,4,14,123,42,126,41,4,5.5,4.0,1.7,A
4,11,3,15,107,37,141,35,3,4,13,3,13,121,44,116,33,3,3.3,3.5,2.3,A
4,16,2,12,106,36,148,47,4,5,17,2,12,81,36,171,55,3,3.5,3.6,2.15,A
3,11,4,13,122,45,116,30,3,2,25,0,10,112,34,152,62,8,15.0,6.5,1.25,H
3,19,2,13,138,47,139,45,5,4,18,3,16,127,35,137,52,3,4.5,3.8,1.85,H
5,10,3,17,138,50,111,36,2,2,9,6,16,169,53,95,31,2,3.8,3.5,2.1,D
3,13,3,10,147,37,98,36,4,3,20,2,12,112,36,183,60,5,8.5,5.25,1.4,H
2,11,6,21,162,61,127,33,2,4,13,2,13,104,34,137,38,4,4.75,3.75,1.83,H
4,5,5,16,161,54,120,30,1,3,12,3,12,135,27,138,35,4,5.75,3.8,1.7,A
2,12,5,14,103,39,150,48,3,3,13,5,18,147,45,102,37,2,1.91,3.7,4.33,H
2,13,5,16,116,42,130,41,3,5,12,4,15,168,45,94,30,1,2.2,3.4,3.6,A
1,22,1,3,78,19,141,55,8,2,4,6,16,156,48,93,22,2,1.75,3.75,5.25,D
2,5,6,17,160,48,91,23,2,4,7,4,16,176,53,113,33,2,3.75,3.4,2.15,D
2,12,4,13,131,29,144,36,4,2,12,5,14,109,40,151,46,3,5.0,4.0,1.73,H
4,12,5,16,172,48,95,30,1,3,17,2,12,118,42,150,46,5,10.0,5.75,1.33,H
3,9,5,14,152,48,102,31,2,2,11,6,18,158,62,131,36,2,3.25,3.4,2.38,H
2,25,0,10,111,31,146,60,8,5,9,3,16,141,51,110,38,2,1.4,5.0,9.0,D
3,15,4,16,142,38,108,38,3,3,13,4,12,158,46,96,34,3,5.0,3.75,1.8,D
4,16,3,12,85,36,181,61,3,2,11,5,15,135,51,113,29,3,1.85,3.8,4.5,A
3,14,2,13,108,38,140,40,5,3,17,3,14,143,47,136,40,4,3.6,3.5,2.15,H
3,19,2,12,109,36,197,66,5,1,23,1,4,77,18,148,57,8,2.3,3.6,3.2,A
3,18,3,15,128,35,143,54,4,2,11,5,17,117,43,135,42,3,3.25,3.6,2.25,H
2,11,3,11,108,34,129,37,5,4,8,4,17,187,58,115,34,2,2.75,3.3,2.8,D
3,4,6,17,162,49,98,26,1,3,13,4,14,142,38,107,36,3,4.0,3.4,2.1,A
2,10,5,14,115,43,150,41,3,2,10,6,16,160,48,112,33,2,2.05,3.6,3.8,A
2,11,5,14,131,30,150,38,3,2,20,2,12,113,41,155,50,6,8.5,4.5,1.45,H
2,13,6,20,161,61,145,37,2,4,11,4,13,153,49,99,30,2,5.5,3.8,1.73,H
3,17,2,11,132,40,144,41,5,2,11,5,13,137,48,106,28,3,3.0,3.4,2.5,A
1,20,2,6,88,22,143,53,7,3,16,3,11,85,34,174,60,4,5.0,3.75,1.8,H
2,13,4,15,110,40,141,47,4,3,19,0,7,106,27,158,58,7,9.0,5.0,1.4,H
4,11,5,17,173,50,90,29,1,3,16,3,11,129,33,136,52,4,7.0,4.33,1.53,D
3,22,1,11,115,38,196,70,6,6,9,2,15,147,52,106,35,2,1.5,4.5,7.5,A
2,12,5,13,137,50,118,32,3,4,10,5,16,170,51,87,24,1,3.2,3.3,2.45,D
5,8,3,17,147,50,108,36,2,2,13,4,14,130,46,143,43,4,7.5,4.5,1.5,D
4,15,3,12,126,33,138,53,3,2,24,1,10,108,34,196,66,7,7.0,4.75,1.5,H
3,18,0,5,105,27,141,57,7,3,12,2,8,110,29,131,37,5,1.53,4.33,7.0,H
4,9,4,18,184,59,116,33,2,2,13,6,18,160,59,141,36,2,4.0,3.5,2.05,H
2,15,3,9,76,27,178,62,5,2,12,5,15,133,32,131,38,3,2.0,3.6,4.0,H
2,13,5,15,136,38,110,38,3,1,11,5,16,116,47,136,43,4,6.0,4.2,1.6,D
2,10,7,19,147,47,124,36,1,3,4,6,17,161,53,98,28,1,3.2,3.4,2.4,H
4,11,3,9,129,41,106,35,3,2,17,2,10,144,39,139,43,6,3.25,3.4,2.35,H
2,18,2,13,109,43,146,44,6,1,16,3,7,98,26,139,47,6,2.7,3.4,2.8,A
2,12,2,7,126,34,115,33,6,2,14,4,12,83,29,184,65,4,8.0,4.75,1.44,H
1,16,4,9,96,26,143,47,5,3,9,5,20,181,59,114,30,2,1.73,3.75,5.5,H
4,8,5,14,151,47,89,23,1,2,18,1,6,98,26,161,63,7,18.0,8.0,1.18,H
1,13,5,15,127,33,136,38,4,3,10,5,13,133,35,116,39,2,3.0,3.25,2.6,D
1,24,1,9,111,34,199,65,8,2,6,8,18,147,49,119,35,0,1.5,4.75,7.0,A
2,17,2,10,144,36,141,43,6,5,8,3,17,145,46,101,31,2,2.55,3.4,2.95,D
3,6,5,15,162,54,108,33,2,3,11,5,13,142,51,114,31,2,3.8,3.4,2.15,H
3,12,3,11,124,40,147,40,4,2,17,1,9,109,42,133,41,7,4.75,3.8,1.8,H
2,11,4,15,122,47,143,45,4,4,12,3,11,133,44,112,35,3,3.0,3.4,2.5,A
1,13,6,16,167,58,131,37,3,4,13,3,10,135,33,130,49,3,8.5,4.5,1.45,H
2,18,1,8,115,47,136,44,7,3,6,5,13,158,51,108,34,2,1.62,4.0,6.25,D
3,13,4,13,128,45,120,37,3,4,6,5,12,143,44,87,18,1,2.5,3.3,3.1,A
4,9,5,14,133,37,110,36,1,1,21,1,7,108,30,188,63,8,12.0,6.0,1.29,H
3,8,5,13,139,51,107,30,2,1,13,6,17,161,54,138,39,3,3.2,3.3,2.45,H
3,15,3,10,128,29,132,49,4,1,14,5,9,93,26,139,42,4,3.0,3.5,2.45,H
3,10,4,16,176,57,111,30,3,1,12,4,15,121,44,147,45,5,7.5,4.5,1.5,H
2,6,8,17,140,47,119,35,0,3,17,1,9,149,37,147,47,6,5.0,3.9,1.75,H
1,17,4,12,87,29,185,63,5,2,11,4,13,124,41,142,41,4,2.6,3.5,2.8,D
5,9,3,18,157,53,99,32,2,2,13,2,10,131,35,109,36,6,4.0,3.5,2.05,A
2,17,1,6,99,25,156,58,7,2,13,5,16,121,35,131,38,3,1.62,4.0,6.25,A
1,16,5,17,166,57,145,43,4,2,19,3,12,109,36,182,66,5,13.0,6.0,1.29,H
3,11,4,14,123,40,150,44,3,2,9,5,16,184,57,110,31,3,1.8,3.8,4.75,A
3,17,1,9,149,38,146,46,6,2,17,1,6,102,27,166,61,7,10.0,5.75,1.33,H
1,17,4,8,97,26,143,42,5,4,9,5,15,133,38,105,35,1,2.15,3.4,3.75,A
2,12,5,15,128,38,133,35,3,3,14,3,11,124,28,135,47,4,5.0,3.6,1.83,A
1,13,4,16,123,46,161,47,5,1,4,9,17,140,45,114,33,0,2.05,3.6,3.8,A
1,11,3,9,136,33,115,39,6,3,17,1,8,115,45,137,49,6,9.0,5.0,1.4,H
4,4,6,13,145,45,83,19,0,5,7,3,17,161,55,107,32,2,4.2,3.4,2.05,A
4,7,4,12,147,53,112,37,2,2,12,4,11,130,44,122,35,4,5.25,3.75,1.75,H
1,22,1,7,108,30,176,59,8,3,9,5,14,137,51,115,32,2,1.53,4.5,6.5,A
5,8,3,12,154,49,107,34,2,4,7,4,10,139,49,113,38,2,3.4,3.3,2.35,D
1,5,9,18,129,42,129,37,0,3,5,6,12,132,39,92,20,1,3.5,3.4,2.25,A
2,8,5,14,172,54,109,28,3,1,21,1,7,107,29,165,52,8,19.0,8.0,1.18,D
3,11,4,12,126,28,136,46,3,1,11,4,12,138,35,104,37,5,2.6,3.4,2.9,H
4,9,5,16,132,39,109,35,1,1,15,5,16,166,57,146,39,4,3.25,3.4,2.38,D
2,17,1,5,101,23,180,65,7,1,12,4,9,96,29,136,37,5,1.83,3.75,4.75,D
