away-draws,away-goals,away-losses,away-opposition-goals,away-wins,date,home-draws,home-goals,home-losses,home-opposition-goals,home-wins,odds-away,odds-draw,odds-home,result
2,8,6,27,2,2011-02-04,3,18,2,14,5,11.0,5.0,1.29,H
3,7,4,14,3,2011-02-05,2,21,0,3,8,11.0,6.0,1.2,H
3,11,3,8,4,2011-02-05,1,10,6,14,3,4.0,3.3,1.83,A
3,13,3,10,4,2011-02-05,1,5,8,19,1,2.2,3.4,2.9,H
2,11,5,14,3,2011-02-05,4,16,4,17,2,3.25,3.25,2.1,H
0,14,6,13,4,2011-02-06,2,9,5,17,3,1.7,3.5,4.5,A
0,20,3,9,7,2011-02-06,3,21,1,10,6,2.9,3.25,2.25,H
4,15,2,11,4,2011-02-06,3,5,6,12,1,2.75,3.25,2.38,D
1,9,6,13,3,2011-02-12,2,21,0,2,8,10.0,5.0,1.25,H
2,12,4,11,4,2011-02-12,0,18,4,10,6,6.0,4.0,1.53,H
4,6,5,9,1,2011-02-12,1,7,7,29,2,3.2,3.25,2.25,D
1,7,7,17,2,2011-02-12,4,14,2,10,4,7.5,4.2,1.44,D
3,17,4,17,3,2011-02-12,3,7,3,7,4,3.5,3.3,2.1,H
2,6,6,17,2,2011-02-12,2,7,5,16,3,4.0,3.4,1.91,D
3,21,2,15,5,2011-02-13,1,11,6,15,3,2.2,3.3,3.25,A
3,19,1,10,6,2011-02-13,0,14,5,10,5,3.25,3.3,2.2,A
3,9,2,5,5,2011-02-15,2,9,6,29,2,2.7,3.25,2.6,H
3,21,1,13,6,2011-02-16,5,8,4,10,1,2.1,3.3,3.5,D
5,12,2,11,3,2011-02-16,3,17,5,20,2,3.2,3.3,2.2,A
3,8,4,14,3,2011-02-19,2,8,6,17,2,3.25,3.2,2.1,H
5,11,2,11,3,2011-02-19,0,20,3,9,7,5.5,3.6,1.57,H
1,9,6,13,3,2011-02-19,2,6,6,17,2,2.6,3.2,2.5,D
3,8,3,7,4,2011-02-19,3,18,1,9,6,6.0,3.8,1.5,H
1,10,6,13,3,2011-02-19,6,10,3,11,1,2.9,3.2,2.3,H
2,10,5,28,3,2011-02-19,2,10,5,13,3,5.0,3.6,1.62,D
0,13,6,12,4,2011-02-20,3,19,1,11,6,3.8,3.3,1.9,H
2,21,0,2,8,2011-02-20,2,14,6,18,2,1.7,3.4,4.75,H
3,7,3,5,4,2011-02-23,3,8,4,12,3,2.75,3.25,2.38,A
2,8,3,5,5,2011-02-26,0,14,6,14,4,5.0,3.6,1.62,H
2,9,5,10,3,2011-02-27,3,6,5,12,2,2.75,3.25,2.4,A
3,18,0,7,7,2011-03-04,2,17,1,3,7,4.2,3.6,1.8,D
1,15,6,17,3,2011-03-05,2,11,5,10,3,3.75,3.3,2.0,A
2,8,5,14,3,2011-03-05,1,11,6,15,3,3.6,3.25,2.1,H
